timestamp,ax,ay,az
1630680031266,-0.101504,0.0025009999999999998,0.991372
1630680031275,-0.10376099999999999,-0.001464,0.9888709999999999
1630680031285,-0.105164,-0.002074,0.990762
1630680031295,-0.105164,-0.003843,0.99491
1630680031304,-0.105103,-0.00488,1.001864
1630680031314,-0.10498099999999999,-0.008479,1.009184
1630680031323,-0.10437099999999999,-0.011041,1.013576
1630680031333,-0.103639,-0.017141,1.01077
1630680031343,-0.106506,-0.018239,1.008269
1630680031352,-0.106872,-0.015555,1.008696
1630680031362,-0.106262,-0.012565999999999999,1.006378
1630680031371,-0.107238,-0.006588,1.004243
1630680031381,-0.105896,-0.000976,1.003816
1630680031391,-0.10577399999999999,0.0064659999999999995,1.002352
1630680031400,-0.108641,0.007259,0.993873
1630680031410,-0.111264,0.007137,0.988566
1630680031419,-0.113216,0.008052,0.9858819999999999
1630680031429,-0.113216,0.012261,0.98454
1630680031439,-0.112606,0.019764,0.987651
1630680031448,-0.112606,0.027267,0.988078
1630680031458,-0.11254499999999999,0.032452,0.98393
1630680031467,-0.112484,0.035258,0.9791719999999999
1630680031477,-0.11315499999999999,0.03599,0.9755119999999999
1630680031487,-0.11376499999999999,0.03721,0.973316
1630680031496,-0.112057,0.039162,0.974475
1630680031506,-0.110105,0.040443,0.9770369999999999
1630680031515,-0.10919,0.042638999999999996,0.97905
1630680031525,-0.108458,0.045933,0.983808
1630680031535,-0.106262,0.047214,0.985333
1630680031544,-0.105469,0.048373,0.986736
1630680031554,-0.104249,0.049654,0.987956
1630680031563,-0.102907,0.050752,0.988322
1630678967009,-0.108458,0.326167,0.944707
1630678967019,-0.10736,0.32256799999999997,0.9459879999999999
1630678967028,-0.108336,0.321409,0.946049
1630678967038,-0.10675,0.320006,0.9505629999999999
1630678967047,-0.10675,0.321836,0.951234
1630678967057,-0.10668899999999999,0.321165,0.948977
1630678967067,-0.10858,0.319274,0.9472079999999999
1630678967076,-0.11102,0.320372,0.9447679999999999
1630678967086,-0.111325,0.318054,0.945927
1630678967095,-0.110776,0.320311,0.946537
1630678967105,-0.111081,0.320494,0.945195
1630678967115,-0.111569,0.326594,0.942694
1630678967124,-0.11053199999999999,0.329583,0.940742
1630678967134,-0.108214,0.332206,0.940864
1630678967143,-0.107421,0.331596,0.938668
1630678967153,-0.108214,0.332328,0.935557
1630678967163,-0.108275,0.329522,0.932507
1630678967172,-0.110776,0.332023,0.929152
1630678967182,-0.111386,0.330681,0.9268339999999999
1630678967191,-0.110776,0.331657,0.9250039999999999
1630678967201,-0.110288,0.33458499999999997,0.9225639999999999
1630678967211,-0.108214,0.338733,0.921283
1630678967220,-0.107543,0.345931,0.919636
1630678967230,-0.106262,0.35258,0.916708
1630678967239,-0.10614,0.357521,0.914268
1630678967249,-0.105042,0.363316,0.9095099999999999
1630678967259,-0.106628,0.365268,0.905362
1630678967268,-0.105408,0.36850099999999997,0.902678
1630678967278,-0.105103,0.369294,0.901641
1630678967287,-0.10406599999999999,0.369294,0.9015799999999999
1630678967297,-0.103334,0.37155099999999996,0.9009699999999999
1630678967307,-0.10113799999999999,0.374479,0.903593
1630678967316,-0.09991799999999999,0.374479,0.907253
1630678967326,-0.097722,0.37393,0.910547
1630678967335,-0.093696,0.371978,0.9140849999999999
1630678967345,-0.09143899999999999,0.372649,0.915366
1630678967355,-0.089975,0.373015,0.917562
1630678967364,-0.090768,0.37271,0.91866
1630678967374,-0.085766,0.369233,0.9207339999999999
1630678967383,-0.08356999999999999,0.36880599999999997,0.928908
1630678967393,-0.081252,0.366488,0.9375089999999999
1630678967403,-0.07869,0.364963,0.943182
1630678967412,-0.076738,0.363011,0.947086
1630678967422,-0.075396,0.367525,0.951966
1630678967431,-0.074969,0.375028,0.955321
1630678967441,-0.06954,0.360876,0.94611
1630678967451,-0.066978,0.360022,0.94611
1630678967460,-0.062403,0.35800899999999997,0.951722
1630678967470,-0.068869,0.38112799999999997,0.947757
1630678967479,-0.066063,0.361364,0.943792
1630678967489,-0.056424999999999996,0.36539,0.944585
1630678967499,-0.053801999999999996,0.373442,0.932202
1630678967508,-0.05307,0.36844,0.9216489999999999
1630678967518,-0.05307,0.374113,0.914939
1630678967527,-0.056424999999999996,0.391254,0.917745
1630678967537,-0.054229,0.395219,0.9182939999999999
1630678967547,-0.055388,0.399916,0.9040199999999999
1630678967556,-0.054839,0.401136,0.894016
1630678967566,-0.055876,0.409554,0.891454
1630678967575,-0.058682,0.422181,0.887733
1630678967585,-0.06039,0.43255099999999996,0.882182
1630678967595,-0.062464,0.438834,0.879315
1630678967604,-0.062037,0.441457,0.87169
1630678967614,-0.062952,0.443775,0.865224
1630678967623,-0.062891,0.44395799999999996,0.862906
1630678967633,-0.062403,0.444202,0.862601
1630678967643,-0.063806,0.447984,0.861564
1630678967652,-0.064111,0.451888,0.859063
1630678967662,-0.066002,0.45139999999999997,0.8577819999999999
1630678967671,-0.066551,0.449082,0.8565619999999999
1630678967681,-0.065819,0.449753,0.860344
1630678967691,-0.063928,0.452071,0.865834
1630678967700,-0.06222,0.44743499999999997,0.86742
1630678967710,-0.06161,0.445361,0.8726659999999999
1630678967719,-0.063562,0.445178,0.874252
1630678967729,-0.064294,0.444446,0.874679
1630678967739,-0.065331,0.439261,0.87779
1630678967748,-0.063074,0.43663799999999997,0.8836459999999999
1630678967758,-0.061,0.432612,0.884744
1630678967767,-0.058316,0.429379,0.8866959999999999
1630678967777,-0.056303,0.42578,0.892003
1630678967787,-0.054717,0.426024,0.898347
1630678967796,-0.053558,0.425353,0.902129
1630678967806,-0.054168,0.420656,0.906094
1630678967815,-0.05429,0.41358,0.9104249999999999
1630678967825,-0.05429,0.410103,0.915366
1630678967835,-0.053496999999999996,0.410103,0.9204289999999999
1630678967844,-0.052155,0.414983,0.925126
1630678967854,-0.051362,0.41602,0.9253089999999999
1630678967863,-0.051667,0.412421,0.925675
1630678967873,-0.052948,0.40760199999999996,0.9222589999999999
1630678967883,-0.053436,0.406321,0.920002
1630678967892,-0.055144,0.40424699999999997,0.918965
1630678967902,-0.055754,0.408944,0.918172
1630678967911,-0.056669,0.414617,0.914512
1630678967921,-0.058072,0.418277,0.9107299999999999
1630678967931,-0.061183,0.422547,0.906826
1630678967940,-0.063135,0.422425,0.904752
1630678967950,-0.06508699999999999,0.421571,0.9034099999999999
1630678967959,-0.065819,0.422669,0.900787
1630678967969,-0.06740499999999999,0.424499,0.899872
1630678967979,-0.066978,0.42828099999999997,0.899994
1630678967988,-0.067893,0.430538,0.8963949999999999
1630678967998,-0.070211,0.42645099999999997,0.894687
1630678968007,-0.069479,0.425109,0.890844
1630678968017,-0.07198,0.425109,0.88999
1630678968027,-0.073383,0.42767099999999997,0.890966
1630678968036,-0.075884,0.429867,0.887367
1630678968046,-0.07679899999999999,0.428525,0.886208
1630678968055,-0.075152,0.429013,0.886147
1630678968065,-0.074115,0.42858599999999997,0.885903
1630678968075,-0.073505,0.42639,0.886757
1630678968084,-0.072468,0.427305,0.890722
1630678968094,-0.07124799999999999,0.428708,0.8970049999999999
1630678968103,-0.071492,0.431148,0.899811
1630678968113,-0.072529,0.430599,0.900116
1630678968123,-0.069784,0.422608,0.8979199999999999
1630678968132,-0.067039,0.41778899999999997,0.896944
1630678968142,-0.06405,0.417911,0.902068
1630678968151,-0.060329,0.41229899999999997,0.905911
1630678968161,-0.058743,0.406748,0.9095099999999999
1630678968171,-0.057279,0.40333199999999997,0.914573
1630678968180,-0.053985,0.397842,0.917928
1630678968190,-0.052094,0.395951,0.9179889999999999
1630678968199,-0.047153,0.39070499999999997,0.92171
1630678968209,-0.044652,0.380884,0.926346
1630678968219,-0.044957,0.378505,0.931897
1630678968228,-0.043066,0.375882,0.940925
1630678968238,-0.046726,0.371368,0.9478179999999999
1630678968247,-0.045933,0.367708,0.9545279999999999
1630678968257,-0.041907,0.366,0.962336
1630678968267,-0.041479999999999996,0.37637,0.964166
1630678968276,-0.037942,0.381494,0.962214
1630678968286,-0.03721,0.382409,0.955931
1630678968295,-0.035563,0.392413,0.948916
1630678968305,-0.042822,0.406321,0.937448
1630678968315,-0.046238,0.413275,0.923601
1630678968324,-0.047092,0.41656899999999997,0.909388
1630678968334,-0.050325,0.424804,0.895419
1630678968343,-0.05063,0.431148,0.885598
1630678968353,-0.053131,0.439139,0.879803
1630678968363,-0.05307,0.45200999999999997,0.8754109999999999
1630678968372,-0.05307,0.45994,0.866078
1630678968382,-0.052948,0.471103,0.859978
1630678968391,-0.05246,0.478118,0.855098
1630678968401,-0.051057,0.490989,0.849913
1630678968411,-0.051484,0.507154,0.844423
1630678968420,-0.055205,0.519842,0.83936
1630678968430,-0.058682,0.525759,0.834602
1630678968439,-0.057583999999999996,0.531859,0.82777
1630678968449,-0.056242,0.544059,0.8221579999999999
1630678968459,-0.055815,0.55327,0.818803
1630678968468,-0.056242,0.5608339999999999,0.815326
1630678968478,-0.056547,0.564311,0.8133739999999999
1630678968487,-0.054046,0.56913,0.810385
1630678968497,-0.055632,0.569191,0.805566
1630678968507,-0.056364,0.566385,0.803736
1630678968516,-0.056119999999999996,0.565653,0.8052
1630678968526,-0.055327,0.5632739999999999,0.805688
1630678968535,-0.054107,0.564372,0.80703
1630678968545,-0.053436,0.568398,0.808372
1630678968555,-0.053863,0.573156,0.80825
1630678968564,-0.054168,0.575047,0.80825
1630678968574,-0.053436,0.573766,0.809775
1630678968583,-0.054046,0.574864,0.810385
1630678968593,-0.055083,0.576633,0.810568
1630678968603,-0.055632,0.576755,0.81069
1630678968612,-0.057706,0.57645,0.812032
1630678968622,-0.058987,0.576938,0.810385
1630678968631,-0.058193999999999996,0.577426,0.810995
1630678968641,-0.058377,0.574742,0.812703
1630678968651,-0.060329,0.573766,0.813801
1630678968660,-0.060024,0.570838,0.814228
1630678968670,-0.059841,0.568276,0.817644
1630678968679,-0.059047999999999996,0.5632739999999999,0.820206
1630678968689,-0.058682,0.565958,0.822219
1630678968699,-0.059414,0.567422,0.824354
1630678968708,-0.059047999999999996,0.566812,0.826184
1630678968718,-0.060511999999999996,0.562237,0.826062
1630678968727,-0.06222,0.562115,0.823744
1630678968737,-0.061854,0.562847,0.825269
1630678968747,-0.06222,0.5608339999999999,0.8279529999999999
1630678968756,-0.060511999999999996,0.559431,0.830149
1630678968766,-0.06039,0.556625,0.829356
1630678968775,-0.058621,0.550403,0.827526
1630678968785,-0.058377,0.554368,0.827221
1630678968795,-0.062586,0.561932,0.826245
1630678968804,-0.064111,0.5644939999999999,0.82289
1630678968814,-0.063684,0.561566,0.819108
1630678968823,-0.063562,0.5638839999999999,0.8158139999999999
1630678968833,-0.063318,0.56547,0.812581
1630678968843,-0.063379,0.56608,0.8136789999999999
1630678968852,-0.061488,0.564982,0.818498
1630678968862,-0.060634,0.5635789999999999,0.820755
1630678968871,-0.059292,0.561871,0.823195
1630678968881,-0.056974,0.559614,0.8258179999999999
1630678968891,-0.055570999999999995,0.558699,0.828441
1630678968900,-0.054351,0.557906,0.8288679999999999
1630678968910,-0.054655999999999996,0.554063,0.8282579999999999
1630678968919,-0.055693,0.55449,0.828319
1630678968929,-0.05734,0.556381,0.8270379999999999
1630678968939,-0.056303,0.556198,0.8252079999999999
1630678968948,-0.056364,0.557113,0.8258179999999999
1630678968958,-0.056913,0.55876,0.8261229999999999
1630678968967,-0.056729999999999996,0.559065,0.826367
1630678968977,-0.056729999999999996,0.558638,0.825696
1630678968987,-0.056547,0.558577,0.826306
1630678968996,-0.055632,0.556259,0.826916
1630678969006,-0.055022,0.557235,0.8288679999999999
1630678969015,-0.054351,0.5608339999999999,0.825086
1630678969025,-0.055449,0.562542,0.824232
1630678969035,-0.053863,0.5626639999999999,0.826367
1630678969044,-0.054960999999999996,0.560468,0.822097
1630678969054,-0.056364,0.558028,0.819962
1630678969063,-0.055815,0.558333,0.820328
1630678969073,-0.055265999999999996,0.561932,0.820633
1630678969083,-0.055998,0.560773,0.821243
1630678969092,-0.055937,0.559309,0.8221579999999999
1630678969102,-0.057157,0.556076,0.822829
1630678969111,-0.058377,0.555649,0.8239879999999999
1630678969121,-0.057645,0.55388,0.826001
1630678969131,-0.05795,0.555405,0.828685
1630678969140,-0.057828,0.55571,0.8296
1630678969150,-0.058987,0.556381,0.828014
1630678969159,-0.057583999999999996,0.553392,0.826855
1630678969169,-0.057767,0.549244,0.8276479999999999
1630678969179,-0.058804,0.547292,0.828929
1630678969188,-0.059047999999999996,0.545706,0.82899
1630678969198,-0.059657999999999996,0.545584,0.832162
1630678969207,-0.059475,0.546133,0.8322229999999999
1630678969217,-0.058255,0.55083,0.833687
1630678969227,-0.056119999999999996,0.542473,0.834236
1630678969236,-0.05551,0.544242,0.835944
1630678969246,-0.057034999999999995,0.549061,0.8357
1630678969255,-0.056181,0.548268,0.836005
1630678969265,-0.056729999999999996,0.550464,0.8340529999999999
1630678969275,-0.05795,0.55022,0.832955
1630678969284,-0.058011,0.550159,0.833016
1630678969294,-0.055815,0.548024,0.83143
1630678969303,-0.058621,0.55388,0.831796
1630678969313,-0.055570999999999995,0.548329,0.83448
1630678969323,-0.052032999999999996,0.529236,0.8346629999999999
1630678969332,-0.052826,0.531798,0.83448
1630678969342,-0.055632,0.534299,0.833992
1630678969351,-0.056059,0.537471,0.833931
