timestamp,vertical,lateral,sagittal
1630678967822,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678967832,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678967842,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678967852,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678967862,-0.963855421686747,0.0,0.24096385542168675
1630678967872,-0.963855421686747,-0.012048192771084338,0.2289156626506024
1630678967882,-0.9759036144578314,-0.024096385542168676,0.24096385542168675
1630678967892,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678967902,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678967912,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678967922,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678967932,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678967942,-0.963855421686747,-0.04819277108433735,0.26506024096385544
1630678967952,-0.963855421686747,-0.04819277108433735,0.25301204819277107
1630678967962,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678967972,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678967982,-0.963855421686747,-0.04819277108433735,0.2891566265060241
1630678967992,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678968002,-0.9759036144578314,-0.03614457831325301,0.25301204819277107
1630678968012,-0.963855421686747,-0.04819277108433735,0.2891566265060241
1630678968022,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678968032,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678968042,-0.9759036144578314,0.0,0.26506024096385544
1630678968052,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678968062,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968072,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968082,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678968092,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678968102,-0.963855421686747,-0.03614457831325301,0.2289156626506024
1630678968112,-0.963855421686747,-0.060240963855421686,0.25301204819277107
1630678968122,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678968132,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678968142,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968152,-0.963855421686747,-0.024096385542168676,0.2891566265060241
1630678968162,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678968172,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678968182,-0.963855421686747,-0.024096385542168676,0.2289156626506024
1630678968192,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968202,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968212,-0.963855421686747,-0.04819277108433735,0.2891566265060241
1630678968222,-0.963855421686747,-0.04819277108433735,0.27710843373493976
1630678968232,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678968242,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678968252,-0.9759036144578314,0.0,0.24096385542168675
1630678968262,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678968272,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678968282,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678968292,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678968302,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678968312,-0.9879518072289156,-0.024096385542168676,0.27710843373493976
1630678968322,-0.9879518072289156,-0.024096385542168676,0.25301204819277107
1630678968332,-0.9759036144578314,-0.024096385542168676,0.27710843373493976
1630678968342,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678968352,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678968362,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678968372,-0.963855421686747,-0.03614457831325301,0.2289156626506024
1630678968382,-0.963855421686747,-0.012048192771084338,0.2289156626506024
1630678968392,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678968402,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678968412,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678968422,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678968432,-0.963855421686747,-0.024096385542168676,0.2289156626506024
1630678968442,-0.9759036144578314,-0.024096385542168676,0.25301204819277107
1630678968452,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678968462,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678968472,-0.963855421686747,-0.03614457831325301,0.27710843373493976
1630678968482,-0.963855421686747,0.0,0.26506024096385544
1630678968492,-0.963855421686747,0.0,0.24096385542168675
1630678968502,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678968512,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678968522,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968532,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678968542,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678968552,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968562,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678968572,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678968582,-0.9759036144578314,-0.024096385542168676,0.24096385542168675
1630678968592,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678968602,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678968612,-0.963855421686747,-0.024096385542168676,0.21686746987951808
1630678968622,-0.9759036144578314,-0.04819277108433735,0.21686746987951808
1630678968632,-0.963855421686747,-0.04819277108433735,0.2289156626506024
1630678968642,-0.963855421686747,-0.04819277108433735,0.25301204819277107
1630678968652,-0.963855421686747,-0.03614457831325301,0.27710843373493976
1630678968662,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678968672,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968682,-0.963855421686747,0.0,0.26506024096385544
1630678968692,-0.9518072289156626,0.0,0.2891566265060241
1630678968702,-0.9518072289156626,-0.012048192771084338,0.26506024096385544
1630678968712,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968722,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968732,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678968742,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678968752,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678968762,-0.963855421686747,0.0,0.2289156626506024
1630678968772,-0.963855421686747,-0.012048192771084338,0.2289156626506024
1630678968782,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678968792,-0.9759036144578314,0.012048192771084338,0.2289156626506024
1630678968802,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678968812,-0.9879518072289156,0.012048192771084338,0.27710843373493976
1630678968822,-0.9879518072289156,0.0,0.25301204819277107
1630678968832,-0.9759036144578314,-0.024096385542168676,0.27710843373493976
1630678968842,-0.963855421686747,-0.03614457831325301,0.27710843373493976
1630678968852,-0.963855421686747,-0.012048192771084338,0.2891566265060241
1630678968862,-0.963855421686747,-0.012048192771084338,0.2891566265060241
1630678968872,-0.963855421686747,0.0,0.27710843373493976
1630678968882,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678968892,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678968902,-0.9879518072289156,-0.024096385542168676,0.25301204819277107
1630678968912,-0.9759036144578314,-0.024096385542168676,0.26506024096385544
1630678968922,-0.9759036144578314,-0.024096385542168676,0.26506024096385544
1630678968932,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678968942,-0.963855421686747,0.012048192771084338,0.27710843373493976
1630678968952,-0.963855421686747,0.012048192771084338,0.25301204819277107
1630678968962,-0.963855421686747,0.024096385542168676,0.2289156626506024
1630678968972,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678968982,-0.963855421686747,0.0,0.21686746987951808
1630678968992,-0.963855421686747,0.012048192771084338,0.21686746987951808
1630678969002,-0.963855421686747,0.012048192771084338,0.20481927710843373
1630678969012,-0.963855421686747,0.024096385542168676,0.20481927710843373
1630678969022,-0.963855421686747,0.024096385542168676,0.21686746987951808
1630678969032,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678969042,-0.963855421686747,0.024096385542168676,0.2289156626506024
1630678969052,-0.963855421686747,0.0,0.21686746987951808
1630678969062,-0.963855421686747,-0.024096385542168676,0.21686746987951808
1630678969072,-0.963855421686747,-0.012048192771084338,0.20481927710843373
1630678969082,-0.9518072289156626,-0.012048192771084338,0.25301204819277107
1630678969092,-0.963855421686747,0.0,0.25301204819277107
1630678969102,-0.963855421686747,0.0,0.2289156626506024
1630678969112,-0.9759036144578314,0.012048192771084338,0.21686746987951808
1630678969122,-0.963855421686747,0.024096385542168676,0.20481927710843373
1630678969132,-0.9759036144578314,0.012048192771084338,0.2289156626506024
1630678969142,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678969152,-0.9759036144578314,-0.012048192771084338,0.25301204819277107
1630678969162,-0.9759036144578314,-0.012048192771084338,0.24096385542168675
1630678969172,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678969182,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678969192,-0.963855421686747,-0.03614457831325301,0.30120481927710846
1630678969202,-0.9759036144578314,-0.024096385542168676,0.3253012048192771
1630678969212,-0.963855421686747,-0.024096385542168676,0.30120481927710846
1630678969222,-0.963855421686747,-0.03614457831325301,0.2891566265060241
1630678969232,-0.9759036144578314,-0.012048192771084338,0.2891566265060241
1630678969242,-0.963855421686747,-0.03614457831325301,0.30120481927710846
1630678969252,-0.9759036144578314,0.0,0.30120481927710846
1630678969262,-0.963855421686747,-0.012048192771084338,0.3132530120481928
1630678969272,-0.963855421686747,-0.012048192771084338,0.3373493975903614
1630678969282,-0.963855421686747,-0.024096385542168676,0.3253012048192771
1630678969292,-0.963855421686747,-0.012048192771084338,0.3132530120481928
1630678969302,-0.963855421686747,0.0,0.27710843373493976
1630678969312,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678969322,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678969332,-0.963855421686747,0.0,0.24096385542168675
1630678969342,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678969352,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678969362,-0.963855421686747,0.0,0.24096385542168675
1630678969372,-0.963855421686747,0.0,0.24096385542168675
1630678969382,-0.9518072289156626,0.012048192771084338,0.21686746987951808
1630678969392,-0.9518072289156626,0.012048192771084338,0.21686746987951808
1630678969402,-0.9518072289156626,0.024096385542168676,0.2289156626506024
1630678969412,-0.9518072289156626,0.024096385542168676,0.24096385542168675
1630678969422,-0.9397590361445783,-0.012048192771084338,0.24096385542168675
1630678969432,-0.9518072289156626,-0.012048192771084338,0.25301204819277107
1630678969442,-0.9397590361445783,0.012048192771084338,0.24096385542168675
1630678969452,-0.9518072289156626,0.0,0.2289156626506024
1630678969462,-0.9518072289156626,-0.024096385542168676,0.24096385542168675
1630678969472,-0.963855421686747,-0.012048192771084338,0.21686746987951808
1630678969482,-0.963855421686747,0.0,0.21686746987951808
1630678969492,-0.963855421686747,0.0,0.2289156626506024
1630678969502,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678969512,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678969522,-0.963855421686747,0.0,0.24096385542168675
1630678969532,-0.9518072289156626,0.0,0.2289156626506024
1630678969542,-0.9397590361445783,-0.024096385542168676,0.2289156626506024
1630678969552,-0.9518072289156626,-0.012048192771084338,0.2289156626506024
1630678969562,-0.9518072289156626,0.0,0.25301204819277107
1630678969572,-0.9518072289156626,-0.012048192771084338,0.26506024096385544
1630678969582,-0.9518072289156626,0.0,0.24096385542168675
1630678969592,-0.963855421686747,-0.012048192771084338,0.2289156626506024
1630678969602,-0.963855421686747,0.0,0.25301204819277107
1630678969612,-0.963855421686747,0.024096385542168676,0.26506024096385544
1630678969622,-0.963855421686747,0.012048192771084338,0.26506024096385544
1630678969632,-0.9759036144578314,-0.012048192771084338,0.27710843373493976
1630678969642,-0.963855421686747,-0.012048192771084338,0.2891566265060241
1630678969652,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678969662,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678969672,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678969682,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678969692,-0.9759036144578314,-0.03614457831325301,0.26506024096385544
1630678969702,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678969712,-0.9759036144578314,-0.012048192771084338,0.25301204819277107
1630678969722,-0.963855421686747,0.0,0.2891566265060241
1630678969732,-0.963855421686747,0.0,0.26506024096385544
1630678969742,-0.963855421686747,0.0,0.24096385542168675
1630678969752,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678969762,-0.963855421686747,0.0,0.21686746987951808
1630678969772,-0.963855421686747,-0.012048192771084338,0.21686746987951808
1630678969782,-0.963855421686747,0.012048192771084338,0.2289156626506024
1630678969792,-0.963855421686747,0.024096385542168676,0.26506024096385544
1630678969802,-0.963855421686747,0.012048192771084338,0.26506024096385544
1630678969812,-0.963855421686747,0.0,0.24096385542168675
1630678969822,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678969832,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678969842,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678969852,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678969862,-0.963855421686747,0.012048192771084338,0.27710843373493976
1630678969872,-0.963855421686747,0.012048192771084338,0.26506024096385544
1630678969882,-0.963855421686747,0.012048192771084338,0.26506024096385544
1630678969892,-0.963855421686747,0.012048192771084338,0.26506024096385544
1630678969902,-0.9879518072289156,0.024096385542168676,0.25301204819277107
1630678969912,-0.9759036144578314,0.0,0.26506024096385544
1630678969922,-0.963855421686747,0.0,0.25301204819277107
1630678969932,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678969942,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678969952,-0.963855421686747,0.0,0.21686746987951808
1630678969962,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678969972,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678969982,-0.963855421686747,0.012048192771084338,0.24096385542168675
1630678969992,-0.9759036144578314,-0.012048192771084338,0.25301204819277107
1630678970002,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678970012,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970022,-0.963855421686747,0.012048192771084338,0.27710843373493976
1630678970032,-0.9759036144578314,0.012048192771084338,0.26506024096385544
1630678970042,-0.963855421686747,0.012048192771084338,0.26506024096385544
1630678970052,-0.9759036144578314,0.0,0.25301204819277107
1630678970062,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970072,-0.963855421686747,0.0,0.27710843373493976
1630678970082,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678970092,-0.9879518072289156,0.0,0.24096385542168675
1630678970102,-0.9879518072289156,0.0,0.25301204819277107
1630678970112,-0.9759036144578314,-0.024096385542168676,0.26506024096385544
1630678970122,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678970132,-0.9518072289156626,-0.012048192771084338,0.25301204819277107
1630678970142,-0.9518072289156626,-0.012048192771084338,0.27710843373493976
1630678970152,-0.9518072289156626,0.0,0.24096385542168675
1630678970162,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970172,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678970182,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678970192,-0.9759036144578314,-0.012048192771084338,0.24096385542168675
1630678970202,-0.9759036144578314,0.0,0.27710843373493976
1630678970212,-0.9759036144578314,-0.012048192771084338,0.24096385542168675
1630678970222,-0.963855421686747,0.0,0.24096385542168675
1630678970232,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678970242,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678970252,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678970262,-0.963855421686747,-0.03614457831325301,0.2289156626506024
1630678970272,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678970282,-0.963855421686747,-0.04819277108433735,0.27710843373493976
1630678970292,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678970302,-0.9518072289156626,-0.024096385542168676,0.27710843373493976
1630678970312,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678970322,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678970332,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678970342,-0.9759036144578314,-0.03614457831325301,0.25301204819277107
1630678970352,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678970362,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678970372,-0.963855421686747,-0.04819277108433735,0.25301204819277107
1630678970382,-0.9759036144578314,-0.03614457831325301,0.24096385542168675
1630678970392,-0.963855421686747,-0.024096385542168676,0.21686746987951808
1630678970402,-0.963855421686747,0.0,0.21686746987951808
1630678970412,-0.963855421686747,0.012048192771084338,0.25301204819277107
1630678970422,-0.963855421686747,0.0,0.26506024096385544
1630678970432,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970442,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678970452,-0.963855421686747,-0.024096385542168676,0.2289156626506024
1630678970462,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678970472,-0.963855421686747,-0.03614457831325301,0.25301204819277107
1630678970482,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678970492,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970502,-0.963855421686747,0.0,0.25301204819277107
1630678970512,-0.9518072289156626,-0.012048192771084338,0.25301204819277107
1630678970522,-0.9518072289156626,-0.03614457831325301,0.26506024096385544
1630678970532,-0.9518072289156626,-0.024096385542168676,0.2891566265060241
1630678970542,-0.9518072289156626,-0.03614457831325301,0.30120481927710846
1630678970552,-0.9518072289156626,-0.03614457831325301,0.3132530120481928
1630678970562,-0.9518072289156626,-0.024096385542168676,0.2891566265060241
1630678970572,-0.9518072289156626,-0.024096385542168676,0.26506024096385544
1630678970582,-0.9518072289156626,-0.012048192771084338,0.2891566265060241
1630678970592,-0.9518072289156626,-0.012048192771084338,0.26506024096385544
1630678970602,-0.9518072289156626,0.0,0.24096385542168675
1630678970612,-0.9518072289156626,0.0,0.24096385542168675
1630678970622,-0.9518072289156626,0.0,0.24096385542168675
1630678970632,-0.9518072289156626,0.0,0.26506024096385544
1630678970642,-0.9518072289156626,0.0,0.26506024096385544
1630678970652,-0.9518072289156626,-0.024096385542168676,0.26506024096385544
1630678970662,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678970672,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970682,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678970692,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678970702,-0.9759036144578314,-0.024096385542168676,0.26506024096385544
1630678970712,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678970722,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678970732,-0.963855421686747,-0.03614457831325301,0.24096385542168675
1630678970742,-0.963855421686747,-0.012048192771084338,0.24096385542168675
1630678970752,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678970762,-0.9879518072289156,-0.024096385542168676,0.2891566265060241
1630678970772,-0.9759036144578314,0.012048192771084338,0.2891566265060241
1630678970782,-0.963855421686747,-0.024096385542168676,0.2891566265060241
1630678970792,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678970802,-0.963855421686747,-0.03614457831325301,0.26506024096385544
1630678970812,-0.9518072289156626,-0.024096385542168676,0.27710843373493976
1630678970822,-0.9518072289156626,-0.03614457831325301,0.26506024096385544
1630678970832,-0.9518072289156626,-0.03614457831325301,0.27710843373493976
1630678970842,-0.9518072289156626,-0.012048192771084338,0.2891566265060241
1630678970852,-0.9518072289156626,-0.04819277108433735,0.27710843373493976
1630678970862,-0.9518072289156626,-0.03614457831325301,0.26506024096385544
1630678970872,-0.9518072289156626,-0.04819277108433735,0.27710843373493976
1630678970882,-0.9397590361445783,-0.04819277108433735,0.25301204819277107
1630678970892,-0.9518072289156626,-0.04819277108433735,0.26506024096385544
1630678970902,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678970912,-0.963855421686747,0.012048192771084338,0.2891566265060241
1630678970922,-0.963855421686747,0.0,0.2891566265060241
1630678970932,-0.963855421686747,0.0,0.26506024096385544
1630678970942,-0.963855421686747,-0.012048192771084338,0.26506024096385544
1630678970952,-0.963855421686747,-0.024096385542168676,0.27710843373493976
1630678970962,-0.9518072289156626,-0.012048192771084338,0.27710843373493976
1630678970972,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678970982,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678970992,-0.9759036144578314,-0.03614457831325301,0.26506024096385544
1630678971002,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678971012,-0.963855421686747,-0.03614457831325301,0.27710843373493976
1630678971022,-0.963855421686747,-0.024096385542168676,0.2891566265060241
1630678971032,-0.9518072289156626,-0.012048192771084338,0.27710843373493976
1630678971042,-0.9518072289156626,-0.024096385542168676,0.25301204819277107
1630678971052,-0.9518072289156626,-0.03614457831325301,0.24096385542168675
1630678971062,-0.9518072289156626,0.0,0.25301204819277107
1630678971072,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678971082,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678971092,-0.963855421686747,-0.012048192771084338,0.25301204819277107
1630678971102,-0.963855421686747,-0.024096385542168676,0.24096385542168675
1630678971112,-0.963855421686747,-0.012048192771084338,0.27710843373493976
1630678971122,-0.963855421686747,-0.024096385542168676,0.26506024096385544
1630678971132,-0.963855421686747,-0.024096385542168676,0.25301204819277107
1630678971142,-0.963855421686747,-0.03614457831325301,0.2891566265060241
1630678971152,-0.963855421686747,-0.03614457831325301,0.27710843373493976
1630678971162,-0.9518072289156626,-0.04819277108433735,0.2891566265060241
1630678971172,-0.9518072289156626,-0.04819277108433735,0.30120481927710846
1630678971182,-0.9518072289156626,-0.060240963855421686,0.2891566265060241
1630678971192,-0.9518072289156626,-0.03614457831325301,0.26506024096385544
