timestamp,green,ir,red
1630679061298,55233,331897,302501
1630679061308,55233,331907,302527
1630679061318,55246,331913,302500
1630679061328,55251,331868,302506
1630679061338,55256,331920,302528
1630679061348,55266,331957,302536
1630679061358,55271,331972,302515
1630679061368,55295,331970,302522
1630679061378,55288,331988,302518
1630679061388,55282,331953,302530
1630679061398,55294,331974,302530
1630679061408,55296,332024,302540
1630679061418,55306,332058,302517
1630679061428,55303,332033,302512
1630679061438,55310,332040,302530
1630679061448,55328,332055,302539
1630679061458,55336,332064,302534
1630679061468,55347,332077,302529
1630679061478,55350,332131,302568
1630679061488,55352,332126,302568
1630679061498,55355,332080,302557
1630679061508,55373,332167,302540
1630679061518,55376,332182,302582
1630679061528,55384,332211,302537
1630679061538,55404,332191,302561
1630679061548,55411,332266,302582
1630679061558,55409,332169,302559
1630679061568,55435,332182,302568
1630679061578,55448,332198,302590
1630679061588,55432,332163,302602
1630679061598,55444,332157,302571
1630679061608,55442,332102,302582
1630679061618,55426,332082,302574
1630679061628,55415,332050,302573
1630679061638,55405,331984,302546
1630679061648,55383,331941,302547
1630679061658,55379,331988,302503
1630679061668,55358,331921,302520
1630679061678,55345,331894,302496
1630679061688,55322,331892,302515
1630679061698,55305,331886,302476
1630679061708,55292,331899,302459
1630679061718,55302,331801,302513
1630679061728,55289,331860,302451
1630679061738,55275,331857,302439
1630679061748,55269,331815,302477
1630679061758,55257,331787,302466
1630679061768,55246,331768,302444
1630679061778,55237,331745,302451
1630679061788,55227,331807,302451
1630679061798,55219,331748,302427
1630679061808,55208,331770,302391
1630679061818,55203,331802,302415
1630679061828,55196,331731,302398
1630679061838,55203,331672,302426
1630679061848,55185,331761,302389
1630679061858,55201,331786,302400
1630679061868,55191,331787,302392
1630679061878,55201,331764,302368
1630679061888,55189,331745,302375
1630679061898,55200,331751,302365
1630679061908,55183,331718,302370
1630679061918,55187,331722,302371
1630679061928,55169,331767,302371
1630679061938,55178,331761,302364
1630679061948,55179,331716,302351
1630679061958,55172,331743,302378
1630679061968,55181,331727,302377
1630679061978,55184,331753,302327
1630679061988,55179,331739,302352
1630679061998,55178,331757,302325
1630679062008,55188,331792,302306
1630679062018,55183,331798,302339
1630679062028,55189,331765,302349
1630679062038,55193,331792,302324
1630679062048,55185,331776,302345
1630679062058,55206,331801,302325
1630679062068,55196,331794,302329
1630679062078,55196,331789,302357
1630679062088,55202,331859,302314
1630679062098,55201,331834,302327
1630679062108,55203,331864,302320
1630679062118,55219,331843,302257
1630679062128,55231,331873,302273
1630679062138,55233,331925,302345
1630679062148,55238,331880,302333
1630679062158,55248,331877,302289
1630679062168,55250,331918,302308
1630679062178,55246,331922,302336
1630679062188,55254,331928,302280
1630679062198,55253,331924,302334
1630679062208,55277,331933,302315
1630679062218,55292,331975,302340
1630679062228,55297,331956,302353
1630679062238,55299,332001,302310
1630679062248,55300,332006,302328
1630679062258,55310,331995,302332
1630679062268,55322,331999,302328
1630679062278,55329,332009,302364
1630679062288,55335,332013,302325
1630679062298,55347,332059,302328
1630679062308,55345,332054,302344
1630679062318,55360,332108,302323
1630679062328,55374,332102,302348
1630679062338,55377,332104,302341
1630679062348,55392,332140,302299
1630679062358,55402,332136,302373
1630679062368,55415,332172,302328
1630679062378,55435,332196,302356
1630679062388,55437,332124,302341
1630679062398,55445,332103,302360
1630679062408,55438,332086,302391
1630679062418,55443,332056,302345
1630679062428,55427,331988,302356
1630679062438,55420,331992,302336
1630679062448,55400,331916,302354
1630679062458,55402,331924,302335
1630679062468,55389,331966,302300
1630679062478,55378,331913,302293
1630679062488,55367,331875,302302
1630679062498,55340,331827,302287
1630679062508,55338,331872,302278
1630679062518,55319,331844,302312
1630679062528,55306,331800,302273
1630679062538,55298,331758,302244
1630679062548,55282,331781,302241
1630679062558,55276,331736,302244
1630679062568,55277,331777,302196
1630679062578,55257,331727,302210
1630679062588,55256,331734,302210
1630679062598,55246,331731,302266
1630679062608,55242,331691,302219
1630679062618,55235,331703,302210
1630679062628,55227,331691,302197
1630679062638,55217,331744,302205
1630679062648,55210,331691,302192
1630679062658,55211,331723,302154
1630679062668,55215,331703,302131
1630679062678,55208,331702,302185
1630679062688,55204,331695,302183
1630679062698,55204,331684,302147
1630679062708,55192,331688,302144
1630679062718,55191,331672,302159
1630679062728,55191,331691,302161
1630679062738,55186,331699,302172
1630679062748,55191,331691,302158
1630679062758,55190,331705,302147
1630679062768,55192,331660,302155
1630679062778,55193,331680,302134
1630679062788,55178,331714,302143
1630679062798,55200,331664,302123
1630679062808,55190,331680,302135
1630679062818,55205,331685,302141
1630679062828,55191,331674,302141
1630679062838,55202,331736,302142
1630679062848,55215,331711,302101
1630679062858,55221,331688,302122
1630679062868,55216,331731,302143
1630679062878,55213,331751,302157
1630679062888,55219,331759,302139
1630679062898,55228,331829,302162
1630679062908,55232,331761,302127
1630679062918,55238,331799,302149
1630679062928,55245,331793,302120
1630679062938,55265,331801,302152
1630679062948,55265,331838,302192
1630679062958,55273,331844,302160
1630679062968,55283,331901,302192
1630679062978,55280,331859,302158
1630679062988,55305,331860,302169
1630679062998,55300,331838,302192
1630679063008,55313,331914,302199
1630679063018,55316,331932,302196
1630679063028,55337,331936,302204
1630679063038,55340,332001,302216
1630679063048,55351,331971,302249
1630679063058,55357,332021,302200
1630679063068,55357,332014,302232
1630679063078,55376,331999,302218
1630679063088,55380,332015,302249
1630679063098,55388,332080,302255
1630679063108,55399,331996,302262
1630679063118,55413,332122,302272
1630679063128,55420,332095,302235
1630679063138,55430,332099,302241
1630679063148,55434,332121,302247
1630679063158,55448,332152,302273
1630679063168,55459,332169,302278
1630679063178,55468,332209,302272
1630679063188,55483,332195,302287
1630679063198,55477,332207,302303
1630679063208,55490,332256,302345
1630679063218,55506,332250,302290
1630679063228,55523,332233,302301
1630679063238,55540,332248,302292
1630679063248,55555,332234,302325
1630679063258,55562,332243,302355
1630679063268,55559,332207,302359
1630679063278,55563,332147,302355
1630679063288,55554,332170,302330
1630679063298,55549,332101,302313
1630679063308,55526,332102,302308
1630679063318,55523,332053,302309
1630679063328,55515,332026,302315
1630679063338,55500,332038,302306
1630679063348,55489,332001,302291
1630679063358,55475,331987,302299
1630679063368,55463,332033,302304
1630679063378,55456,331958,302267
1630679063388,55451,331970,302284
1630679063398,55442,331991,302280
1630679063408,55433,331982,302289
1630679063418,55419,331937,302290
1630679063428,55421,331912,302294
1630679063438,55426,331959,302267
1630679063448,55403,331912,302255
1630679063458,55405,331903,302276
1630679063468,55387,331916,302271
1630679063478,55387,331921,302291
1630679063488,55378,331924,302256
1630679063498,55384,331940,302277
1630679063508,55372,331938,302245
1630679063518,55386,331908,302261
1630679063528,55371,331944,302258
1630679063538,55367,331928,302243
1630679063548,55359,331902,302240
1630679063558,55363,331892,302256
1630679063568,55364,331961,302228
1630679063578,55376,331946,302262
1630679063588,55365,331924,302238
1630679063598,55368,331915,302228
1630679063608,55357,331933,302224
1630679063618,55368,331939,302241
1630679063628,55364,331915,302257
1630679063638,55363,331945,302246
1630679063648,55365,331910,302249
1630679063658,55383,331903,302220
1630679063668,55370,331937,302229
1630679063678,55389,331976,302274
1630679063688,55376,332001,302250
1630679063698,55393,332003,302272
1630679063708,55379,331949,302245
1630679063718,55388,331961,302244
1630679063728,55392,332023,302272
1630679063738,55404,332014,302267
1630679063748,55414,332046,302228
1630679063758,55428,332094,302298
1630679063768,55425,332081,302256
1630679063778,55431,332073,302286
1630679063788,55437,332043,302266
1630679063798,55438,332047,302301
1630679063808,55451,332058,302303
1630679063818,55447,332082,302277
1630679063828,55473,332102,302270
1630679063838,55470,332122,302299
1630679063848,55478,332152,302305
1630679063858,55483,332144,302318
1630679063868,55488,332144,302310
1630679063878,55494,332167,302325
1630679063888,55504,332204,302318
1630679063898,55505,332208,302318
1630679063908,55504,332182,302307
1630679063918,55534,332188,302312
1630679063928,55530,332209,302330
1630679063938,55535,332238,302344
1630679063948,55556,332233,302321
1630679063958,55548,332260,302320
1630679063968,55563,332305,302335
1630679063978,55562,332328,302337
1630679063988,55585,332302,302323
1630679063998,55575,332305,302349
1630679064008,55604,332361,302335
1630679064018,55603,332371,302352
1630679064028,55610,332380,302346
1630679064038,55612,332399,302354
1630679064048,55630,332377,302356
1630679064058,55631,332344,302347
1630679064068,55658,332338,302347
1630679064078,55663,332328,302343
1630679064088,55646,332258,302358
1630679064098,55643,332236,302344
1630679064108,55626,332211,302299
1630679064118,55610,332200,302369
1630679064128,55601,332178,302343
1630679064138,55584,332171,302338
1630679064148,55582,332171,302294
1630679064158,55567,332129,302308
1630679064168,55557,332128,302269
1630679064178,55545,332109,302295
1630679064188,55539,332134,302255
1630679064198,55529,332103,302255
1630679064208,55517,332065,302269
1630679064218,55502,332091,302262
1630679064228,55497,332094,302270
1630679064238,55482,332036,302246
1630679064248,55475,332004,302286
1630679064258,55480,332034,302210
1630679064268,55473,332061,302256
1630679064278,55460,332037,302294
1630679064288,55467,332053,302245
1630679064298,55458,332047,302240
1630679064308,55451,332010,302237
1630679064318,55455,332012,302200
1630679064328,55452,332088,302216
1630679064338,55442,332014,302216
1630679064348,55448,332027,302209
1630679064358,55437,332056,302190
1630679064368,55437,332012,302208
1630679064378,55433,331981,302201
1630679064388,55439,332025,302205
1630679064398,55454,331987,302224
1630679064408,55440,332011,302188
1630679064418,55441,332014,302188
1630679064428,55428,332026,302187
1630679064438,55437,332050,302201
1630679064448,55435,332012,302179
1630679064458,55435,332038,302185
1630679064468,55447,332020,302172
1630679064478,55428,332037,302207
1630679064488,55446,332057,302195
1630679064498,55437,332045,302172
1630679064508,55435,332081,302167
1630679064518,55458,332083,302175
1630679064528,55460,332086,302204
1630679064538,55455,332095,302224
1630679064548,55455,332094,302170
1630679064558,55472,332090,302183
1630679064568,55469,332116,302195
1630679064578,55478,332145,302169
1630679064588,55483,332141,302151
1630679064598,55489,332159,302186
1630679064608,55484,332219,302187
1630679064618,55485,332144,302195
1630679064628,55504,332179,302200
1630679064638,55521,332187,302189
1630679064648,55508,332198,302140
1630679064658,55530,332246,302173
1630679064668,55529,332236,302218
1630679064678,55531,332277,302210
1630679064688,55541,332298,302156
1630679064698,55546,332225,302203
1630679064708,55563,332276,302194
1630679064718,55569,332266,302227
1630679064728,55579,332299,302224
1630679064738,55585,332310,302228
1630679064748,55583,332330,302230
1630679064758,55588,332346,302198
1630679064768,55604,332358,302218
1630679064778,55605,332342,302229
1630679064788,55623,332388,302223
1630679064798,55632,332405,302212
1630679064808,55643,332438,302235
1630679064818,55653,332428,302282
1630679064828,55666,332427,302222
1630679064838,55667,332322,302232
1630679064848,55665,332358,302229
1630679064858,55653,332294,302226
1630679064868,55646,332233,302203
1630679064878,55635,332224,302222
1630679064888,55616,332159,302195
1630679064898,55601,332147,302184
1630679064908,55602,332155,302166
1630679064918,55577,332099,302197
1630679064928,55551,332115,302122
1630679064938,55542,332104,302145
1630679064948,55533,332081,302163
1630679064958,55502,332043,302127
1630679064968,55497,332032,302098
1630679064978,55485,332053,302093
1630679064988,55463,332038,302085
1630679064998,55466,331996,302051
1630679065008,55440,331955,302072
1630679065018,55429,331988,302073
1630679065028,55414,331953,302034
1630679065038,55399,331895,302049
1630679065048,55385,331973,302040
1630679065058,55382,331905,302011
1630679065068,55371,331890,302044
1630679065078,55372,331925,302019
1630679065088,55369,331882,301999
1630679065098,55366,331913,301971
1630679065108,55364,331861,301996
1630679065118,55354,331874,302033
1630679065128,55344,331898,301978
1630679065138,55353,331862,301999
1630679065148,55335,331882,302013
1630679065158,55334,331875,301950
1630679065168,55339,331889,301996
1630679065178,55330,331912,301976
1630679065188,55335,331868,301976
1630679065198,55326,331894,301964
1630679065208,55339,331929,301967
1630679065218,55331,331884,301989
1630679065228,55332,331871,301962
1630679065238,55326,331959,301955
1630679065248,55327,331893,301970
1630679065258,55331,331920,301945
1630679065268,55346,331890,301984
1630679065278,55335,331980,301942
1630679065288,55343,331946,301967
1630679065298,55332,331957,301963
1630679065308,55335,331961,301952
1630679065318,55340,331989,301982
1630679065328,55348,331936,301963
1630679065338,55350,331975,301964
1630679065348,55345,331961,301969
1630679065358,55361,332007,301924
1630679065368,55358,332000,301969
1630679065378,55368,332006,301970
1630679065388,55383,332038,301953
1630679065398,55383,332033,301957
1630679065408,55385,332095,301955
1630679065418,55388,332056,301999
1630679065428,55410,332122,302013
1630679065438,55411,332079,301969
1630679065448,55411,332097,301989
1630679065458,55410,332178,302001
1630679065468,55425,332087,301997
1630679065478,55433,332154,302032
1630679065488,55441,332140,302020
1630679065498,55443,332198,302013
1630679065508,55453,332175,302004
1630679065518,55463,332205,302028
1630679065528,55470,332208,302017
1630679065538,55486,332249,302042
1630679065548,55490,332242,302033
1630679065558,55494,332293,302026
1630679065568,55501,332250,302030
1630679065578,55518,332268,302037
1630679065588,55509,332311,302037
1630679065598,55533,332242,302048
1630679065608,55545,332281,302054
1630679065618,55559,332228,302058
1630679065628,55546,332201,302062
1630679065638,55543,332178,302055
1630679065648,55526,332130,302058
1630679065658,55507,332111,302055
1630679065668,55490,332082,302023
1630679065678,55474,332044,302032
1630679065688,55461,332014,301996
1630679065698,55432,332027,302023
1630679065708,55424,331983,302025
1630679065718,55404,331991,302015
1630679065728,55389,331938,301996
1630679065738,55378,331927,302001
1630679065748,55361,331888,301977
1630679065758,55355,331882,301942
1630679065768,55335,331894,301977
1630679065778,55310,331867,301941
1630679065788,55309,331883,301944
1630679065798,55278,331839,301929
1630679065808,55278,331838,301939
1630679065818,55262,331742,301951
1630679065828,55240,331787,301902
1630679065838,55236,331752,301911
1630679065848,55229,331773,301905
1630679065858,55229,331784,301945
1630679065868,55239,331777,301947
1630679065878,55220,331775,301958
1630679065888,55212,331731,301917
1630679065898,55214,331744,301891
1630679065908,55192,331763,301894
1630679065918,55212,331758,301904
1630679065928,55194,331712,301902
1630679065938,55186,331814,301926
1630679065948,55178,331762,301926
1630679065958,55178,331763,301901
1630679065968,55171,331751,301906
1630679065978,55170,331755,301909
1630679065988,55164,331772,301925
1630679065998,55160,331745,301910
1630679066008,55163,331728,301910
1630679066018,55171,331785,301936
1630679066028,55173,331756,301925
1630679066038,55168,331794,301933
1630679066048,55172,331785,301900
1630679066058,55171,331814,301939
1630679066068,55173,331811,301936
1630679066078,55169,331839,301947
1630679066088,55170,331808,301968
1630679066098,55183,331816,301932
1630679066108,55190,331865,301937
1630679066118,55171,331863,301945
1630679066128,55177,331897,301929
1630679066138,55182,331847,301955
1630679066148,55183,331884,301943
1630679066158,55190,331919,301962
1630679066168,55189,331906,301971
1630679066178,55196,331883,301974
1630679066188,55211,331933,301965
1630679066198,55222,331958,301967
1630679066208,55224,331934,301974
1630679066218,55229,331968,301996
1630679066228,55236,331996,302014
1630679066238,55240,331963,301991
1630679066248,55253,332026,302002
1630679066258,55244,332052,301987
1630679066268,55255,332051,302005
1630679066278,55268,332053,302013
1630679066288,55272,332070,302060
1630679066298,55276,332064,302045
1630679066308,55280,332105,302028
1630679066318,55292,332139,302051
1630679066328,55293,332100,302079
1630679066338,55311,332143,302080
1630679066348,55320,332155,302077
1630679066358,55333,332191,302051
1630679066368,55333,332187,302079
1630679066378,55355,332178,302090
1630679066388,55360,332250,302099
1630679066398,55387,332236,302093
1630679066408,55386,332218,302097
1630679066418,55387,332207,302113
1630679066428,55409,332195,302129
1630679066438,55396,332173,302119
1630679066448,55381,332135,302116
1630679066458,55372,332082,302139
1630679066468,55351,332057,302125
1630679066478,55333,331989,302118
1630679066488,55310,332003,302094
1630679066498,55310,331999,302107
1630679066508,55290,331956,302113
1630679066518,55285,331948,302083
1630679066528,55268,331951,302087
1630679066538,55260,331912,302070
1630679066548,55236,331904,302092
1630679066558,55232,331872,302091
1630679066568,55215,331866,302071
1630679066578,55222,331871,302085
1630679066588,55200,331854,302088
1630679066598,55189,331896,302049
1630679066608,55177,331807,302088
1630679066618,55170,331825,302089
1630679066628,55157,331847,302061
1630679066638,55152,331806,302095
1630679066648,55159,331861,302087
1630679066658,55160,331834,302064
1630679066668,55164,331828,302103
1630679066678,55155,331828,302118
1630679066688,55155,331873,302073
1630679066698,55151,331842,302107
1630679066708,55142,331825,302062
1630679066718,55145,331819,302096
1630679066728,55141,331856,302092
1630679066738,55136,331831,302091
1630679066748,55157,331829,302102
1630679066758,55134,331869,302100
1630679066768,55147,331852,302078
1630679066778,55131,331845,302116
1630679066788,55126,331809,302126
1630679066798,55129,331843,302110
1630679066808,55135,331854,302125
1630679066818,55131,331859,302124
1630679066828,55145,331836,302094
1630679066838,55150,331896,302127
1630679066848,55135,331842,302146
1630679066858,55145,331862,302129
1630679066868,55154,331890,302155
1630679066878,55148,331867,302177
1630679066888,55153,331947,302149
1630679066898,55157,331956,302119
1630679066908,55175,331929,302152
1630679066918,55172,331978,302171
1630679066928,55180,332014,302175
1630679066938,55196,331999,302212
1630679066948,55195,331988,302178
1630679066958,55199,331974,302201
1630679066968,55205,332020,302211
1630679066978,55203,332005,302211
1630679066988,55228,332055,302234
1630679066998,55223,332073,302195
1630679067008,55223,332045,302209
1630679067018,55238,332062,302184
1630679067028,55243,332055,302235
1630679067038,55252,332097,302230
1630679067048,55265,332087,302226
1630679067058,55266,332115,302234
1630679067068,55264,332129,302232
1630679067078,55273,332145,302233
1630679067088,55277,332162,302247
1630679067098,55276,332200,302259
1630679067108,55288,332145,302258
1630679067118,55297,332211,302258
1630679067128,55312,332176,302271
1630679067138,55314,332204,302276
1630679067148,55320,332215,302283
1630679067158,55340,332203,302282
1630679067168,55356,332244,302269
1630679067178,55364,332278,302318
1630679067188,55363,332229,302291
1630679067198,55374,332194,302279
1630679067208,55351,332070,302313
1630679067218,55355,332087,302276
1630679067228,55320,332099,302239
1630679067238,55315,332034,302219
1630679067248,55293,331998,302222
1630679067258,55291,332001,302255
1630679067268,55275,331932,302249
1630679067278,55265,331920,302248
1630679067288,55245,331943,302227
1630679067298,55231,331941,302214
1630679067308,55221,331934,302206
1630679067318,55218,331911,302193
1630679067328,55203,331852,302226
1630679067338,55208,331840,302197
1630679067348,55194,331888,302196
1630679067358,55185,331844,302154
1630679067368,55178,331872,302217
1630679067378,55172,331861,302173
1630679067388,55152,331846,302189
1630679067398,55163,331847,302180
1630679067408,55152,331855,302178
1630679067418,55145,331857,302194
1630679067428,55150,331866,302145
1630679067438,55143,331841,302169
1630679067448,55146,331853,302150
1630679067458,55134,331862,302172
1630679067468,55149,331824,302126
1630679067478,55136,331808,302153
1630679067488,55148,331828,302147
1630679067498,55143,331804,302128
1630679067508,55138,331834,302150
1630679067518,55148,331878,302119
1630679067528,55140,331808,302140
1630679067538,55128,331867,302155
1630679067548,55133,331821,302156
1630679067558,55140,331818,302156
1630679067568,55137,331844,302151
1630679067578,55138,331815,302148
1630679067588,55150,331850,302158
1630679067598,55141,331889,302116
1630679067608,55144,331879,302133
1630679067618,55151,331891,302154
1630679067628,55149,331911,302143
1630679067638,55162,331874,302160
1630679067648,55171,331911,302150
1630679067658,55178,331870,302173
1630679067668,55183,331916,302143
1630679067678,55182,331913,302169
1630679067688,55194,331954,302162
1630679067698,55198,331959,302140
1630679067708,55184,332004,302138
1630679067718,55207,332008,302150
1630679067728,55218,331998,302181
1630679067738,55213,332004,302169
1630679067748,55223,331986,302176
1630679067758,55225,332022,302159
1630679067768,55238,332011,302174
1630679067778,55243,332008,302176
1630679067788,55265,332060,302178
1630679067798,55261,332065,302160
1630679067808,55272,332073,302159
1630679067818,55271,332075,302196
1630679067828,55280,332076,302179
1630679067838,55292,332105,302174
1630679067848,55300,332053,302178
1630679067858,55306,332152,302186
1630679067868,55316,332152,302201
1630679067878,55326,332188,302183
1630679067888,55324,332145,302162
1630679067898,55348,332210,302210
1630679067908,55353,332157,302196
1630679067918,55363,332143,302175
1630679067928,55370,332153,302206
1630679067938,55360,332072,302205
1630679067948,55349,332057,302199
1630679067958,55328,332058,302191
1630679067968,55328,332029,302143
1630679067978,55310,331922,302136
1630679067988,55285,331951,302160
1630679067998,55274,331894,302137
1630679068008,55263,331921,302121
1630679068018,55236,331918,302081
1630679068028,55241,331862,302093
1630679068038,55233,331833,302097
1630679068048,55208,331820,302067
1630679068058,55199,331878,302051
1630679068068,55181,331804,302053
1630679068078,55175,331769,302066
1630679068088,55179,331801,302037
1630679068098,55152,331811,302071
1630679068108,55153,331773,302020
1630679068118,55152,331724,302023
1630679068128,55146,331776,302053
1630679068138,55147,331752,302025
1630679068148,55145,331778,302063
1630679068158,55136,331716,302035
1630679068168,55134,331760,302028
1630679068178,55141,331712,302039
1630679068188,55144,331737,302029
1630679068198,55142,331745,302034
1630679068208,55139,331753,301978
1630679068218,55149,331752,301999
1630679068228,55130,331740,302029
1630679068238,55136,331723,302028
1630679068248,55140,331754,302037
1630679068258,55136,331710,302007
1630679068268,55138,331739,302028
1630679068278,55140,331764,302033
1630679068288,55137,331821,302024
1630679068298,55140,331788,302021
1630679068308,55148,331766,302032
1630679068318,55148,331780,301997
1630679068328,55160,331761,302028
1630679068338,55157,331798,302050
1630679068348,55168,331780,302012
1630679068358,55158,331783,302006
1630679068368,55158,331854,302025
1630679068378,55167,331849,302008
1630679068388,55169,331822,302015
1630679068398,55172,331834,302013
1630679068408,55163,331798,302012
1630679068418,55183,331862,302004
1630679068428,55184,331857,302012
1630679068438,55182,331841,302038
1630679068448,55209,331894,302009
1630679068458,55212,331882,302048
1630679068468,55208,331885,302058
1630679068478,55226,331925,302046
1630679068488,55233,331917,302045
1630679068498,55248,331966,302061
1630679068508,55245,331920,302038
1630679068518,55251,331962,302064
1630679068528,55265,331940,302057
1630679068538,55270,331999,302064
1630679068548,55281,331997,302052
1630679068558,55286,332028,302057
1630679068568,55292,332045,302075
1630679068578,55301,332061,302037
1630679068588,55338,332053,302062
1630679068598,55332,332066,302105
1630679068608,55335,332130,302106
1630679068618,55334,332166,302115
1630679068628,55350,332087,302096
1630679068638,55361,332131,302078
1630679068648,55387,332138,302083
1630679068658,55388,332162,302116
1630679068668,55404,332187,302092
1630679068678,55424,332151,302119
1630679068688,55436,332160,302091
1630679068698,55416,332107,302111
1630679068708,55421,332105,302127
1630679068718,55407,332020,302141
1630679068728,55399,331994,302103
1630679068738,55388,331961,302085
1630679068748,55382,331960,302100
1630679068758,55378,331975,302068
1630679068768,55372,331897,302099
1630679068778,55350,331946,302086
1630679068788,55353,331882,302076
1630679068798,55338,331881,302070
1630679068808,55320,331883,302068
1630679068818,55308,331877,302062
1630679068828,55302,331806,302045
1630679068838,55304,331815,302044
1630679068848,55286,331839,302058
1630679068858,55270,331821,302021
1630679068868,55267,331799,301999
1630679068878,55258,331791,302015
1630679068888,55252,331775,301988
1630679068898,55241,331748,302010
1630679068908,55249,331752,301957
1630679068918,55234,331762,302010
1630679068928,55246,331742,301993
1630679068938,55247,331720,301988
1630679068948,55240,331743,301996
1630679068958,55242,331777,302000
1630679068968,55243,331772,301983
1630679068978,55240,331783,301998
1630679068988,55239,331784,301975
1630679068998,55227,331741,301978
1630679069008,55249,331721,301958
1630679069018,55239,331755,301970
1630679069028,55233,331730,302006
1630679069038,55236,331772,302006
1630679069048,55234,331764,301966
1630679069058,55235,331781,301937
1630679069068,55240,331757,301964
1630679069078,55230,331756,301957
1630679069088,55253,331784,301981
1630679069098,55235,331780,301969
1630679069108,55248,331788,301957
1630679069118,55249,331780,301970
1630679069128,55259,331784,301978
1630679069138,55256,331802,302001
1630679069148,55273,331809,301980
1630679069158,55266,331833,301968
1630679069168,55278,331815,302003
1630679069178,55282,331830,301986
1630679069188,55277,331844,302016
1630679069198,55294,331854,301991
1630679069208,55295,331921,302034
1630679069218,55298,331887,302006
1630679069228,55317,331903,301988
1630679069238,55321,331908,301999
1630679069248,55325,331941,302029
1630679069258,55341,331931,301993
1630679069268,55350,331985,302040
1630679069278,55358,332025,302018
1630679069288,55367,332043,302042
1630679069298,55388,332005,302087
1630679069308,55374,332026,302040
1630679069318,55412,332062,302070
1630679069328,55414,332078,302084
1630679069338,55425,332086,302072
1630679069348,55424,332115,302083
1630679069358,55431,332125,302091
1630679069368,55439,332128,302120
1630679069378,55454,332149,302111
1630679069388,55461,332180,302103
1630679069398,55478,332154,302067
1630679069408,55485,332221,302122
1630679069418,55497,332212,302107
1630679069428,55500,332213,302097
1630679069438,55514,332209,302135
1630679069448,55523,332231,302124
1630679069458,55545,332260,302147
1630679069468,55546,332305,302183
1630679069478,55566,332251,302127
1630679069488,55574,332299,302158
1630679069498,55592,332289,302179
1630679069508,55604,332246,302192
1630679069518,55609,332232,302198
1630679069528,55589,332213,302156
1630679069538,55583,332193,302177
1630679069548,55576,332167,302171
1630679069558,55554,332216,302181
1630679069568,55553,332124,302169
1630679069578,55547,332104,302153
1630679069588,55539,332104,302167
1630679069598,55535,332075,302139
1630679069608,55523,332089,302123
1630679069618,55510,332054,302150
1630679069628,55515,332057,302122
1630679069638,55509,332033,302140
1630679069648,55486,332042,302130
1630679069658,55490,332024,302125
1630679069668,55468,332011,302127
1630679069678,55463,331963,302124
1630679069688,55454,331935,302131
1630679069698,55456,332020,302091
1630679069708,55452,331979,302138
1630679069718,55439,332003,302127
1630679069728,55442,332015,302124
1630679069738,55448,331983,302124
1630679069748,55445,332023,302101
1630679069758,55442,331971,302096
1630679069768,55441,332014,302091
1630679069778,55443,331982,302114
1630679069788,55438,331983,302092
1630679069798,55430,331958,302098
1630679069808,55448,331992,302102
1630679069818,55454,332024,302093
1630679069828,55439,332005,302101
1630679069838,55453,332048,302133
1630679069848,55433,331995,302078
1630679069858,55433,332019,302117
1630679069868,55430,331996,302094
1630679069878,55442,332075,302095
1630679069888,55438,332037,302099
1630679069898,55453,332034,302080
1630679069908,55454,332048,302109
1630679069918,55444,332023,302087
1630679069928,55464,332019,302128
1630679069938,55462,332073,302106
1630679069948,55465,332085,302096
1630679069958,55469,332046,302144
1630679069968,55479,332053,302107
1630679069978,55480,332126,302121
1630679069988,55485,332086,302124
1630679069998,55485,332094,302115
1630679070008,55496,332137,302137
1630679070018,55501,332149,302129
1630679070028,55503,332155,302145
1630679070038,55504,332127,302136
1630679070048,55513,332146,302155
1630679070058,55530,332192,302150
1630679070068,55534,332206,302160
1630679070078,55538,332168,302158
1630679070088,55543,332179,302169
1630679070098,55558,332201,302131
1630679070108,55568,332204,302157
1630679070118,55577,332276,302173
1630679070128,55574,332233,302190
1630679070138,55593,332264,302169
1630679070148,55607,332299,302223
1630679070158,55595,332277,302188
1630679070168,55597,332304,302204
1630679070178,55614,332288,302211
1630679070188,55631,332338,302196
1630679070198,55623,332326,302167
1630679070208,55634,332287,302233
1630679070218,55633,332354,302211
1630679070228,55644,332340,302215
1630679070238,55650,332355,302198
1630679070248,55673,332422,302224
1630679070258,55678,332415,302209
1630679070268,55690,332405,302211
1630679070278,55708,332397,302217
1630679070288,55716,332411,302223
1630679070298,55714,332340,302219
1630679070308,55716,332332,302246
1630679070318,55700,332323,302198
1630679070328,55692,332278,302213
1630679070338,55681,332254,302198
1630679070348,55670,332237,302163
1630679070358,55655,332216,302188
1630679070368,55643,332198,302156
1630679070378,55638,332162,302189
1630679070388,55624,332221,302165
1630679070398,55605,332175,302156
1630679070408,55597,332117,302195
1630679070418,55599,332154,302127
1630679070428,55580,332158,302148
1630679070438,55570,332128,302123
1630679070448,55573,332129,302151
1630679070458,55560,332103,302141
1630679070468,55548,332102,302114
1630679070478,55528,332085,302131
1630679070488,55521,332109,302119
1630679070498,55524,332096,302124
1630679070508,55521,332060,302090
1630679070518,55524,332091,302094
1630679070528,55514,332070,302105
1630679070538,55518,332090,302096
1630679070548,55522,332036,302082
1630679070558,55513,332066,302128
1630679070568,55510,332099,302105
1630679070578,55521,332034,302079
1630679070588,55511,332036,302084
1630679070598,55495,332053,302090
1630679070608,55501,332028,302083
