timestamp,green,ir,red
1630679734552,33970,313876,276737
1630679734562,33971,313845,276774
1630679734572,33976,313874,276752
1630679734582,33968,313879,276752
1630679734592,33969,313848,276720
1630679734602,33971,313883,276730
1630679734612,33971,313864,276768
1630679734622,33972,313910,276753
1630679734632,33982,313938,276778
1630679734642,33982,313901,276751
1630679734652,33999,313935,276811
1630679734662,33997,313931,276780
1630679734672,34006,313933,276806
1630679734682,34006,313965,276819
1630679734692,34018,313939,276765
1630679734702,34018,313943,276819
1630679734712,34028,314062,276836
1630679734722,34031,313972,276870
1630679734732,34037,314036,276869
1630679734742,34050,314009,276907
1630679734752,34058,314083,276869
1630679734762,34063,314095,276913
1630679734772,34073,314172,276914
1630679734782,34082,314177,276919
1630679734792,34095,314158,276953
1630679734802,34102,314241,276925
1630679734812,34120,314288,276989
1630679734822,34098,314251,276971
1630679734832,34067,314152,276882
1630679734842,34021,314140,276864
1630679734852,33998,314064,276879
1630679734862,33980,314074,276906
1630679734872,33984,314052,276965
1630679734882,33976,314008,276988
1630679734892,33961,313933,276995
1630679734902,33960,313952,277016
1630679734912,33953,313877,277045
1630679734922,33949,313882,277026
1630679734932,33945,313834,277017
1630679734942,33938,313819,277024
1630679734952,33937,313796,277049
1630679734962,33932,313807,277056
1630679734972,33941,313812,277061
1630679734982,33948,313719,277062
1630679734992,33941,313773,277070
1630679735002,33956,313777,277057
1630679735012,33957,313797,277052
1630679735022,33962,313789,277079
1630679735032,33962,313781,277057
1630679735042,33964,313738,277038
1630679735052,33963,313729,277055
1630679735062,33958,313735,277028
1630679735072,33960,313758,277055
1630679735082,33967,313737,277028
1630679735092,33976,313723,277038
1630679735102,33972,313755,277049
1630679735112,33972,313762,277055
1630679735122,33988,313742,277045
1630679735132,33973,313760,277054
1630679735142,33996,313786,277098
1630679735152,34004,313833,277038
1630679735162,34000,313847,277089
1630679735172,34014,313827,277070
1630679735182,34027,313877,277110
1630679735192,34032,313859,277077
1630679735202,34038,313848,277099
1630679735212,34040,313886,277097
1630679735222,34056,313920,277113
1630679735232,34067,313895,277098
1630679735242,34078,313989,277140
1630679735252,34091,313989,277134
1630679735262,34096,313993,277188
1630679735272,34109,314025,277184
1630679735282,34118,314026,277176
1630679735292,34140,314098,277210
1630679735302,34166,314054,277241
1630679735312,34156,314133,277262
1630679735322,34188,314193,277299
1630679735332,34197,314169,277281
1630679735342,34196,314189,277278
1630679735352,34169,314130,277180
1630679735362,34124,314073,277161
1630679735372,34096,314051,277171
1630679735382,34093,314079,277245
1630679735392,34108,314037,277284
1630679735402,34105,313996,277335
1630679735412,34104,313961,277323
1630679735422,34099,313955,277317
1630679735432,34101,313988,277348
1630679735442,34106,313950,277368
1630679735452,34106,313871,277354
1630679735462,34111,313875,277368
1630679735472,34119,313863,277368
1630679735482,34116,313838,277347
1630679735492,34109,313851,277358
1630679735502,34111,313812,277367
1630679735512,34116,313809,277331
1630679735522,34124,313818,277350
1630679735532,34130,313836,277358
1630679735542,34130,313806,277306
1630679735552,34133,313807,277318
1630679735562,34130,313823,277297
1630679735572,34134,313794,277287
1630679735582,34137,313808,277286
1630679735592,34136,313862,277251
1630679735602,34139,313797,277259
1630679735612,34139,313788,277288
1630679735622,34148,313794,277235
1630679735632,34159,313849,277250
1630679735642,34164,313828,277265
1630679735652,34175,313844,277260
1630679735662,34180,313859,277274
1630679735672,34178,313887,277261
1630679735682,34186,313911,277255
1630679735692,34189,313933,277277
1630679735702,34202,313923,277256
1630679735712,34202,313937,277239
1630679735722,34211,313971,277266
1630679735732,34223,313995,277270
1630679735742,34225,314005,277234
1630679735752,34241,313984,277290
1630679735762,34245,314020,277289
1630679735772,34246,314004,277284
1630679735782,34254,314045,277247
1630679735792,34268,314045,277227
1630679735802,34270,314030,277262
1630679735812,34287,314154,277257
1630679735822,34295,314114,277273
1630679735832,34301,314123,277282
1630679735842,34311,314197,277255
1630679735852,34324,314226,277325
1630679735862,34322,314195,277270
1630679735872,34284,314207,277181
1630679735882,34238,314104,277117
1630679735892,34212,314089,277112
1630679735902,34211,314066,277120
1630679735912,34210,314057,277210
1630679735922,34220,314090,277255
1630679735932,34218,314063,277256
1630679735942,34234,314025,277267
1630679735952,34234,314000,277312
1630679735962,34241,314052,277339
1630679735972,34251,314004,277356
1630679735982,34252,314029,277331
1630679735992,34259,313984,277350
1630679736002,34253,313946,277358
1630679736012,34260,313954,277339
1630679736022,34252,313887,277317
1630679736032,34247,313927,277286
1630679736042,34264,313936,277310
1630679736052,34271,313931,277288
1630679736062,34271,313941,277287
1630679736072,34270,313939,277271
1630679736082,34258,313938,277212
1630679736092,34265,313942,277201
1630679736102,34262,313945,277153
1630679736112,34261,313903,277187
1630679736122,34270,313933,277191
1630679736132,34265,313900,277185
1630679736142,34274,313918,277166
1630679736152,34280,313902,277167
1630679736162,34276,313972,277162
1630679736172,34279,313915,277157
1630679736182,34287,313959,277149
1630679736192,34285,313954,277146
1630679736202,34295,313984,277147
1630679736212,34302,314006,277176
1630679736222,34306,314022,277175
1630679736232,34316,314037,277161
1630679736242,34318,314052,277190
1630679736252,34331,314060,277172
1630679736262,34345,314083,277215
1630679736272,34342,314112,277216
1630679736282,34344,314116,277205
1630679736292,34376,314200,277211
1630679736302,34373,314202,277227
1630679736312,34378,314218,277249
1630679736322,34384,314252,277240
1630679736332,34409,314228,277254
1630679736342,34413,314297,277284
1630679736352,34428,314331,277273
1630679736362,34435,314303,277289
1630679736372,34429,314388,277265
1630679736382,34387,314300,277160
1630679736392,34339,314233,277082
1630679736402,34295,314200,277063
1630679736412,34287,314150,277111
1630679736422,34281,314158,277157
1630679736432,34281,314101,277166
1630679736442,34267,314097,277162
1630679736452,34255,314097,277151
1630679736462,34253,314036,277143
1630679736472,34250,313993,277112
1630679736482,34247,314034,277214
1630679736492,34250,313995,277153
1630679736502,34251,313963,277159
1630679736512,34250,313916,277173
1630679736522,34243,313953,277163
1630679736532,34243,313926,277124
1630679736542,34247,313883,277145
1630679736552,34261,313953,277164
1630679736562,34268,313962,277190
1630679736572,34269,313958,277154
1630679736582,34270,313984,277146
1630679736592,34266,313960,277151
1630679736602,34267,313964,277120
1630679736612,34267,313962,277114
1630679736622,34286,313954,277133
1630679736632,34280,313955,277158
1630679736642,34276,313941,277122
1630679736652,34277,313996,277107
1630679736662,34280,313951,277159
1630679736672,34287,313964,277128
1630679736682,34288,313985,277172
1630679736692,34298,314021,277136
1630679736702,34305,314034,277146
1630679736712,34312,314074,277160
1630679736722,34332,314049,277160
1630679736732,34328,314072,277182
1630679736742,34340,314074,277157
1630679736752,34343,314125,277195
1630679736762,34348,314091,277194
1630679736772,34358,314145,277183
1630679736782,34373,314191,277201
1630679736792,34374,314165,277205
1630679736802,34384,314226,277203
1630679736812,34388,314222,277234
1630679736822,34401,314205,277251
1630679736832,34413,314260,277275
1630679736842,34425,314292,277277
1630679736852,34433,314361,277293
1630679736862,34457,314373,277302
1630679736872,34462,314396,277296
1630679736882,34453,314375,277292
1630679736892,34413,314330,277238
1630679736902,34378,314252,277230
1630679736912,34353,314271,277210
1630679736922,34362,314265,277312
1630679736932,34365,314271,277339
1630679736942,34370,314231,277358
1630679736952,34366,314177,277357
1630679736962,34375,314188,277370
1630679736972,34368,314130,277425
1630679736982,34368,314122,277385
1630679736992,34365,314090,277401
1630679737002,34367,314098,277384
1630679737012,34360,314084,277393
1630679737022,34366,314056,277386
1630679737032,34362,314031,277366
1630679737042,34359,314036,277377
1630679737052,34358,314008,277393
1630679737062,34363,313964,277372
1630679737072,34383,314003,277389
1630679737082,34392,314028,277365
1630679737092,34380,313988,277411
1630679737102,34370,314023,277368
1630679737112,34375,313969,277352
1630679737122,34372,313976,277322
1630679737132,34379,314003,277342
1630679737142,34368,314003,277326
1630679737152,34379,313981,277384
1630679737162,34383,313983,277307
1630679737172,34382,313998,277354
1630679737182,34389,314011,277353
1630679737192,34393,314025,277356
1630679737202,34403,314017,277377
1630679737212,34409,314077,277385
1630679737222,34413,314061,277346
1630679737232,34421,314084,277352
1630679737242,34433,314106,277380
1630679737252,34433,314129,277364
1630679737262,34430,314140,277362
1630679737272,34438,314135,277356
1630679737282,34457,314151,277390
1630679737292,34463,314195,277359
1630679737302,34466,314173,277351
1630679737312,34473,314188,277395
1630679737322,34482,314205,277406
1630679737332,34492,314231,277398
1630679737342,34500,314281,277408
1630679737352,34520,314306,277422
1630679737362,34537,314326,277469
1630679737372,34549,314343,277445
1630679737382,34563,314360,277498
1630679737392,34582,314414,277516
1630679737402,34565,314412,277467
1630679737412,34519,314357,277423
1630679737422,34477,314323,277370
1630679737432,34471,314292,277418
1630679737442,34474,314269,277450
1630679737452,34470,314267,277517
1630679737462,34473,314260,277550
1630679737472,34471,314177,277532
1630679737482,34475,314200,277542
1630679737492,34469,314220,277545
1630679737502,34472,314138,277554
1630679737512,34468,314153,277574
1630679737522,34464,314076,277598
1630679737532,34464,314120,277539
1630679737542,34452,314109,277543
1630679737552,34455,314093,277568
1630679737562,34468,314077,277561
1630679737572,34459,314055,277561
1630679737582,34463,314085,277537
1630679737592,34466,314035,277513
1630679737602,34474,314057,277536
1630679737612,34474,314080,277512
1630679737622,34461,314018,277481
1630679737632,34460,314041,277474
1630679737642,34452,314020,277465
1630679737652,34447,314019,277456
1630679737662,34455,314026,277437
1630679737672,34444,314056,277466
1630679737682,34444,314025,277440
1630679737692,34455,314044,277424
1630679737702,34451,314049,277446
1630679737712,34453,314071,277419
1630679737722,34458,314024,277429
1630679737732,34472,314061,277437
1630679737742,34471,314068,277430
1630679737752,34480,314069,277418
1630679737762,34477,314068,277448
1630679737772,34487,314128,277433
1630679737782,34492,314121,277465
1630679737792,34491,314160,277436
1630679737802,34495,314198,277458
1630679737812,34505,314175,277475
1630679737822,34508,314204,277472
1630679737832,34514,314239,277474
1630679737842,34520,314219,277456
1630679737852,34530,314269,277464
1630679737862,34540,314326,277482
1630679737872,34551,314333,277476
1630679737882,34548,314328,277494
1630679737892,34571,314342,277508
1630679737902,34586,314449,277524
1630679737912,34581,314422,277544
1630679737922,34557,314386,277451
1630679737932,34498,314305,277389
1630679737942,34464,314248,277355
1630679737952,34441,314251,277394
1630679737962,34442,314199,277467
1630679737972,34437,314191,277476
1630679737982,34438,314189,277465
1630679737992,34432,314118,277464
1630679738002,34427,314088,277486
1630679738012,34429,314108,277507
1630679738022,34431,314087,277512
1630679738032,34425,314105,277521
1630679738042,34428,314036,277490
1630679738052,34428,314074,277525
1630679738062,34420,314018,277518
1630679738072,34410,314021,277506
1630679738082,34405,313988,277521
1630679738092,34416,314008,277534
1630679738102,34423,314019,277501
1630679738112,34421,314058,277492
1630679738122,34415,314051,277457
1630679738132,34408,314054,277465
1630679738142,34403,314027,277411
1630679738152,34403,314026,277426
1630679738162,34397,314008,277397
1630679738172,34398,314005,277420
1630679738182,34390,314040,277404
1630679738192,34390,313971,277404
1630679738202,34385,313995,277404
1630679738212,34382,314017,277383
1630679738222,34398,314038,277395
1630679738232,34395,314050,277390
1630679738242,34382,314026,277369
1630679738252,34384,314046,277354
1630679738262,34374,314073,277336
1630679738272,34368,314054,277331
1630679738282,34374,314050,277331
1630679738292,34362,314035,277342
1630679738302,34365,314048,277283
1630679738312,34360,314040,277299
1630679738322,34364,314103,277318
1630679738332,34362,314086,277307
1630679738342,34357,314126,277333
1630679738352,34362,314132,277328
1630679738362,34385,314111,277353
1630679738372,34377,314210,277350
1630679738382,34391,314221,277350
1630679738392,34395,314242,277381
1630679738402,34406,314272,277409
1630679738412,34408,314304,277424
1630679738422,34393,314222,277379
1630679738432,34345,314185,277330
1630679738442,34301,314229,277284
1630679738452,34274,314129,277316
1630679738462,34268,314097,277407
1630679738472,34265,314098,277420
1630679738482,34247,314088,277470
1630679738492,34241,314018,277472
1630679738502,34234,314032,277480
1630679738512,34225,314002,277487
1630679738522,34215,313986,277489
1630679738532,34225,314015,277528
1630679738542,34230,313957,277510
1630679738552,34213,313925,277527
1630679738562,34207,313915,277539
1630679738572,34206,313933,277502
1630679738582,34207,313897,277528
1630679738592,34211,313910,277560
1630679738602,34212,313905,277553
1630679738612,34221,313904,277539
1630679738622,34220,313896,277544
1630679738632,34225,313939,277562
1630679738642,34220,313883,277535
1630679738652,34217,313920,277532
1630679738662,34223,313931,277567
1630679738672,34216,313954,277567
1630679738682,34220,313948,277548
1630679738692,34228,313919,277591
1630679738702,34222,313912,277562
1630679738712,34228,313975,277580
1630679738722,34234,313988,277602
1630679738732,34239,313981,277588
1630679738742,34250,313984,277583
1630679738752,34249,313984,277628
1630679738762,34257,314055,277626
1630679738772,34261,314029,277635
1630679738782,34264,313993,277655
1630679738792,34275,314007,277615
1630679738802,34273,314056,277643
1630679738812,34281,314099,277661
1630679738822,34291,314114,277682
1630679738832,34296,314120,277694
1630679738842,34300,314177,277721
1630679738852,34321,314144,277696
1630679738862,34329,314208,277694
1630679738872,34334,314204,277726
1630679738882,34347,314243,277773
1630679738892,34342,314249,277760
1630679738902,34368,314322,277768
1630679738912,34376,314329,277831
1630679738922,34376,314385,277819
1630679738932,34348,314324,277804
1630679738942,34316,314304,277750
1630679738952,34281,314230,277737
1630679738962,34260,314203,277782
1630679738972,34253,314181,277848
1630679738982,34248,314207,277866
1630679738992,34244,314145,277939
1630679739002,34240,314124,277890
1630679739012,34235,314084,277920
1630679739022,34235,314043,277906
1630679739032,34222,314041,277955
1630679739042,34210,314009,277929
1630679739052,34212,314008,277960
1630679739062,34203,314028,277934
1630679739072,34204,314017,277956
1630679739082,34200,313980,277954
1630679739092,34202,313975,277973
1630679739102,34206,313934,277967
1630679739112,34211,313922,277954
1630679739122,34216,313989,277979
1630679739132,34224,313974,277974
1630679739142,34217,313945,277932
1630679739152,34215,313944,277945
1630679739162,34218,313920,277940
1630679739172,34228,313952,277953
1630679739182,34221,313965,277958
1630679739192,34226,313936,277975
1630679739202,34214,313954,277906
1630679739212,34227,313942,277931
1630679739222,34234,313946,277925
1630679739232,34234,314003,277956
1630679739242,34246,313984,277975
1630679739252,34251,314009,277964
1630679739262,34261,313981,277991
1630679739272,34272,314034,277991
1630679739282,34282,314087,278005
1630679739292,34295,314133,278045
1630679739302,34300,314081,278025
1630679739312,34311,314165,278060
1630679739322,34325,314138,278053
1630679739332,34344,314149,278093
1630679739342,34355,314188,278101
1630679739352,34353,314182,278114
1630679739362,34372,314277,278102
1630679739372,34380,314299,278122
1630679739382,34394,314336,278196
1630679739392,34409,314332,278186
1630679739402,34421,314378,278182
1630679739412,34432,314349,278211
1630679739422,34442,314441,278225
1630679739432,34462,314460,278242
1630679739442,34464,314478,278240
1630679739452,34434,314401,278192
1630679739462,34390,314387,278122
1630679739472,34355,314342,278132
1630679739482,34348,314293,278149
1630679739492,34347,314269,278211
1630679739502,34343,314292,278261
1630679739512,34346,314254,278286
1630679739522,34332,314174,278254
1630679739532,34341,314162,278256
1630679739542,34325,314143,278303
1630679739552,34332,314155,278295
1630679739562,34335,314118,278272
1630679739572,34323,314172,278290
1630679739582,34319,314148,278288
1630679739592,34319,314068,278285
1630679739602,34318,314056,278306
1630679739612,34325,314068,278286
1630679739622,34330,314036,278295
1630679739632,34341,314084,278307
1630679739642,34342,314089,278259
1630679739652,34344,314058,278270
1630679739662,34356,314077,278292
1630679739672,34343,314086,278230
1630679739682,34331,314080,278241
1630679739692,34345,314099,278251
1630679739702,34354,314084,278257
1630679739712,34350,314080,278224
1630679739722,34352,314088,278239
1630679739732,34358,314080,278238
1630679739742,34365,314088,278255
1630679739752,34372,314114,278249
1630679739762,34379,314168,278254
1630679739772,34380,314138,278239
1630679739782,34387,314178,278253
1630679739792,34394,314149,278277
1630679739802,34405,314175,278293
1630679739812,34414,314196,278295
1630679739822,34422,314230,278280
1630679739832,34426,314255,278273
1630679739842,34448,314268,278274
1630679739852,34450,314239,278295
1630679739862,34451,314338,278321
1630679739872,34467,314295,278321
1630679739882,34464,314310,278307
1630679739892,34471,314354,278309
1630679739902,34480,314385,278320
1630679739912,34487,314400,278322
1630679739922,34502,314403,278356
1630679739932,34511,314439,278378
1630679739942,34517,314443,278362
1630679739952,34532,314530,278373
1630679739962,34519,314484,278327
1630679739972,34478,314439,278246
1630679739982,34431,314368,278189
1630679739992,34395,314320,278189
1630679740002,34380,314325,278237
1630679740012,34373,314306,278261
1630679740022,34370,314274,278308
1630679740032,34358,314254,278267
1630679740042,34357,314264,278303
1630679740052,34355,314237,278365
1630679740062,34359,314218,278356
1630679740072,34340,314186,278355
1630679740082,34346,314168,278334
1630679740092,34340,314131,278337
1630679740102,34333,314128,278339
1630679740112,34323,314125,278310
1630679740122,34325,314074,278317
1630679740132,34315,314120,278301
1630679740142,34317,314096,278288
1630679740152,34326,314130,278284
1630679740162,34315,314044,278273
1630679740172,34314,314088,278268
1630679740182,34305,314088,278230
1630679740192,34300,314051,278247
1630679740202,34303,314055,278234
1630679740212,34302,314064,278274
1630679740222,34304,314059,278241
1630679740232,34307,314135,278235
1630679740242,34308,314120,278251
1630679740252,34307,314068,278256
1630679740262,34314,314091,278280
1630679740272,34320,314165,278283
1630679740282,34324,314121,278302
1630679740292,34327,314175,278280
1630679740302,34333,314180,278314
1630679740312,34343,314243,278314
1630679740322,34352,314227,278334
1630679740332,34351,314241,278337
1630679740342,34366,314254,278342
1630679740352,34379,314267,278325
1630679740362,34377,314329,278333
1630679740372,34391,314338,278344
1630679740382,34401,314345,278383
1630679740392,34414,314405,278404
1630679740402,34420,314423,278396
1630679740412,34424,314403,278394
1630679740422,34445,314461,278419
1630679740432,34462,314490,278446
1630679740442,34467,314497,278466
1630679740452,34484,314565,278485
1630679740462,34494,314576,278533
1630679740472,34507,314602,278515
1630679740482,34491,314567,278477
1630679740492,34448,314545,278413
1630679740502,34408,314526,278398
1630679740512,34389,314495,278446
1630679740522,34395,314491,278498
1630679740532,34398,314452,278549
1630679740542,34399,314442,278598
1630679740552,34399,314408,278586
1630679740562,34384,314434,278603
1630679740572,34383,314376,278614
1630679740582,34392,314372,278629
1630679740592,34383,314422,278618
1630679740602,34384,314335,278612
1630679740612,34386,314341,278619
1630679740622,34388,314338,278629
1630679740632,34388,314300,278631
1630679740642,34383,314380,278636
1630679740652,34409,314317,278636
1630679740662,34415,314339,278660
1630679740672,34439,314357,278674
1630679740682,34429,314346,278644
1630679740692,34428,314334,278631
1630679740702,34426,314389,278625
1630679740712,34430,314300,278636
1630679740722,34433,314373,278618
1630679740732,34444,314383,278641
1630679740742,34444,314379,278622
1630679740752,34440,314389,278633
1630679740762,34454,314368,278611
1630679740772,34454,314394,278621
1630679740782,34456,314412,278619
1630679740792,34471,314408,278652
1630679740802,34483,314392,278646
1630679740812,34479,314465,278676
1630679740822,34501,314440,278692
1630679740832,34509,314479,278655
1630679740842,34513,314514,278687
1630679740852,34517,314505,278682
1630679740862,34531,314519,278693
1630679740872,34536,314521,278692
1630679740882,34540,314564,278698
1630679740892,34559,314617,278683
1630679740902,34561,314606,278710
1630679740912,34578,314646,278700
1630679740922,34585,314674,278716
1630679740932,34597,314638,278764
1630679740942,34607,314702,278741
1630679740952,34627,314757,278801
1630679740962,34635,314775,278769
1630679740972,34651,314819,278784
1630679740982,34677,314833,278828
1630679740992,34674,314898,278812
1630679741002,34665,314832,278803
1630679741012,34624,314754,278729
1630679741022,34584,314753,278670
1630679741032,34557,314758,278670
1630679741042,34551,314705,278703
1630679741052,34560,314696,278729
1630679741062,34569,314654,278764
1630679741072,34566,314623,278798
1630679741082,34565,314618,278777
1630679741092,34571,314601,278774
1630679741102,34565,314545,278769
1630679741112,34577,314553,278771
1630679741122,34571,314523,278778
1630679741132,34584,314545,278783
1630679741142,34585,314502,278809
1630679741152,34588,314527,278770
1630679741162,34591,314525,278769
1630679741172,34599,314476,278751
1630679741182,34603,314542,278771
1630679741192,34615,314490,278769
1630679741202,34613,314462,278769
1630679741212,34620,314520,278759
1630679741222,34620,314549,278765
1630679741232,34626,314511,278755
1630679741242,34622,314525,278734
1630679741252,34634,314581,278748
1630679741262,34640,314553,278758
1630679741272,34649,314580,278738
1630679741282,34656,314532,278748
1630679741292,34663,314551,278739
1630679741302,34676,314590,278752
1630679741312,34682,314621,278754
1630679741322,34700,314621,278726
1630679741332,34696,314626,278748
1630679741342,34697,314650,278732
1630679741352,34711,314646,278711
1630679741362,34710,314705,278693
1630679741372,34720,314694,278706
1630679741382,34720,314707,278678
1630679741392,34724,314748,278695
1630679741402,34727,314706,278694
1630679741412,34734,314784,278658
1630679741422,34744,314763,278696
1630679741432,34753,314798,278683
1630679741442,34761,314836,278700
1630679741452,34775,314807,278692
1630679741462,34780,314823,278688
1630679741472,34787,314828,278698
1630679741482,34803,314893,278687
1630679741492,34819,314894,278705
1630679741502,34820,314936,278711
1630679741512,34832,314994,278697
1630679741522,34849,315004,278723
1630679741532,34839,315022,278694
1630679741542,34796,314964,278622
1630679741552,34749,314853,278529
1630679741562,34730,314863,278528
1630679741572,34730,314882,278605
1630679741582,34730,314846,278613
1630679741592,34742,314817,278625
1630679741602,34740,314783,278658
1630679741612,34735,314764,278659
1630679741622,34757,314745,278679
1630679741632,34757,314768,278673
1630679741642,34754,314770,278686
1630679741652,34762,314725,278696
1630679741662,34763,314779,278679
1630679741672,34752,314691,278684
1630679741682,34764,314698,278664
1630679741692,34757,314692,278653
1630679741702,34755,314656,278636
1630679741712,34770,314727,278654
1630679741722,34778,314700,278607
1630679741732,34783,314726,278604
1630679741742,34774,314713,278587
1630679741752,34775,314702,278562
1630679741762,34770,314694,278525
1630679741772,34786,314686,278497
1630679741782,34777,314664,278499
1630679741792,34773,314700,278505
1630679741802,34764,314737,278453
1630679741812,34775,314682,278448
1630679741822,34771,314748,278437
1630679741832,34768,314725,278449
1630679741842,34769,314713,278428
1630679741852,34771,314752,278422
1630679741862,34770,314748,278414
1630679741872,34776,314713,278378
1630679741882,34786,314755,278403
1630679741892,34790,314764,278409
1630679741902,34796,314783,278385
1630679741912,34793,314802,278386
1630679741922,34802,314783,278392
1630679741932,34807,314816,278406
1630679741942,34815,314800,278382
1630679741952,34812,314882,278429
1630679741962,34834,314880,278385
1630679741972,34836,314922,278366
1630679741982,34838,314956,278412
1630679741992,34848,314929,278401
1630679742002,34852,314969,278415
1630679742012,34859,315017,278432
1630679742022,34865,315034,278428
1630679742032,34870,315049,278473
1630679742042,34879,315086,278444
1630679742052,34872,315081,278412
1630679742062,34817,315038,278302
1630679742072,34770,314946,278262
1630679742082,34742,314897,278230
1630679742092,34744,314924,278342
1630679742102,34749,314865,278351
1630679742112,34750,314865,278400
1630679742122,34739,314844,278389
1630679742132,34751,314833,278421
1630679742142,34732,314827,278396
1630679742152,34745,314806,278442
1630679742162,34741,314831,278440
1630679742172,34742,314751,278413
1630679742182,34732,314764,278403
1630679742192,34737,314733,278415
1630679742202,34739,314757,278407
1630679742212,34732,314719,278418
1630679742222,34727,314688,278378
1630679742232,34736,314764,278395
1630679742242,34741,314732,278410
1630679742252,34742,314767,278389
1630679742262,34741,314772,278364
1630679742272,34737,314721,278377
1630679742282,34720,314801,278351
1630679742292,34733,314683,278360
1630679742302,34729,314745,278357
1630679742312,34736,314714,278339
1630679742322,34727,314757,278305
1630679742332,34727,314754,278318
1630679742342,34728,314753,278320
1630679742352,34729,314743,278331
1630679742362,34733,314770,278340
1630679742372,34746,314768,278334
1630679742382,34737,314791,278347
1630679742392,34750,314816,278316
1630679742402,34756,314815,278331
1630679742412,34761,314861,278325
1630679742422,34774,314840,278329
1630679742432,34775,314853,278358
1630679742442,34793,314879,278366
1630679742452,34785,314893,278365
1630679742462,34800,314962,278402
1630679742472,34813,314961,278407
1630679742482,34817,314972,278427
1630679742492,34826,315024,278430
1630679742502,34830,314987,278473
1630679742512,34848,315047,278481
1630679742522,34856,315093,278494
1630679742532,34868,315126,278489
1630679742542,34878,315155,278517
1630679742552,34893,315173,278530
1630679742562,34879,315147,278525
1630679742572,34840,315137,278412
1630679742582,34800,315060,278386
1630679742592,34774,315025,278410
1630679742602,34758,315020,278444
1630679742612,34760,315005,278507
1630679742622,34765,314986,278512
1630679742632,34762,314939,278551
1630679742642,34754,314930,278574
1630679742652,34744,314893,278544
1630679742662,34742,314898,278579
1630679742672,34744,314890,278542
1630679742682,34732,314842,278558
1630679742692,34730,314873,278540
1630679742702,34728,314817,278527
1630679742712,34724,314776,278525
1630679742722,34722,314764,278544
1630679742732,34721,314812,278532
1630679742742,34730,314779,278533
1630679742752,34730,314749,278544
1630679742762,34725,314766,278508
1630679742772,34727,314795,278513
1630679742782,34730,314810,278512
1630679742792,34730,314798,278487
1630679742802,34721,314736,278494
1630679742812,34720,314755,278471
1630679742822,34728,314788,278474
1630679742832,34719,314780,278491
1630679742842,34728,314808,278480
1630679742852,34730,314799,278496
1630679742862,34735,314820,278486
1630679742872,34733,314817,278505
1630679742882,34744,314808,278511
1630679742892,34748,314842,278501
1630679742902,34754,314819,278505
1630679742912,34754,314882,278496
1630679742922,34766,314873,278483
1630679742932,34773,314902,278510
1630679742942,34776,314920,278524
1630679742952,34771,314953,278526
1630679742962,34783,314937,278505
1630679742972,34794,314916,278537
1630679742982,34801,314994,278545
1630679742992,34810,314958,278538
1630679743002,34819,314982,278545
1630679743012,34816,315019,278550
1630679743022,34831,315054,278567
1630679743032,34845,315135,278571
1630679743042,34857,315087,278605
1630679743052,34870,315148,278607
1630679743062,34890,315174,278648
1630679743072,34915,315258,278653
1630679743082,34899,315295,278695
1630679743092,34889,315199,278601
1630679743102,34841,315162,278521
1630679743112,34798,315119,278511
1630679743122,34776,315066,278566
1630679743132,34772,315054,278592
1630679743142,34779,315064,278629
1630679743152,34773,315010,278656
1630679743162,34765,314965,278631
1630679743172,34756,314967,278682
1630679743182,34753,314902,278679
1630679743192,34753,314914,278706
1630679743202,34759,314912,278689
1630679743212,34756,314896,278713
1630679743222,34749,314859,278672
1630679743232,34742,314846,278655
1630679743242,34747,314841,278697
1630679743252,34741,314832,278673
1630679743262,34747,314857,278700
1630679743272,34754,314815,278691
1630679743282,34768,314836,278675
1630679743292,34774,314818,278683
1630679743302,34773,314843,278648
1630679743312,34763,314864,278650
1630679743322,34763,314836,278645
1630679743332,34768,314828,278653
1630679743342,34759,314822,278620
1630679743352,34767,314842,278644
1630679743362,34767,314832,278656
1630679743372,34765,314854,278626
1630679743382,34769,314854,278637
1630679743392,34757,314886,278608
1630679743402,34775,314882,278621
1630679743412,34780,314856,278677
1630679743422,34783,314905,278629
1630679743432,34786,314906,278601
1630679743442,34786,314879,278620
1630679743452,34787,314940,278617
1630679743462,34790,314906,278628
1630679743472,34797,314949,278632
1630679743482,34804,314942,278651
1630679743492,34806,314980,278633
1630679743502,34815,314963,278619
1630679743512,34821,315020,278642
1630679743522,34825,315016,278638
1630679743532,34834,315048,278671
1630679743542,34844,315058,278654
1630679743552,34842,315094,278625
1630679743562,34848,315103,278630
1630679743572,34866,315159,278662
1630679743582,34872,315160,278672
1630679743592,34881,315195,278698
1630679743602,34888,315145,278721
1630679743612,34906,315269,278741
1630679743622,34900,315251,278729
1630679743632,34864,315211,278636
1630679743642,34805,315166,278537
1630679743652,34778,315144,278516
1630679743662,34755,315054,278580
1630679743672,34756,315095,278613
1630679743682,34745,315034,278622
1630679743692,34734,314965,278640
1630679743702,34725,314975,278647
1630679743712,34724,314909,278689
1630679743722,34741,314922,278692
1630679743732,34732,314869,278722
1630679743742,34723,314887,278676
1630679743752,34717,314923,278699
1630679743762,34698,314840,278675
1630679743772,34693,314846,278626
1630679743782,34683,314831,278652
1630679743792,34685,314809,278624
1630679743802,34692,314805,278635
1630679743812,34694,314832,278623
1630679743822,34691,314809,278630
1630679743832,34684,314770,278595
1630679743842,34678,314789,278561
1630679743852,34671,314790,278523
1630679743862,34663,314775,278534
