timestamp,green,ir,red
1630679473903,22595,101942,97268
1630679473913,22536,101654,97006
1630679473923,22512,101554,96903
1630679473933,22525,101648,96996
1630679473943,22562,101808,97154
1630679473953,22577,101820,97245
1630679473963,22572,101725,97199
1630679473973,22405,100674,96320
1630679473983,22125,99013,95025
1630679473993,21918,97852,94149
1630679474003,21859,97524,93942
1630679474013,22018,98361,94779
1630679474023,22247,99453,95892
1630679474033,22406,100185,96706
1630679474043,22375,99856,96427
1630679474053,22081,98176,94849
1630679474063,21734,96345,93131
1630679474073,21490,95168,91951
1630679474083,21367,94597,91339
1630679474093,21329,94413,91179
1630679474103,21351,94522,91226
1630679474113,21340,94470,91121
1630679474123,21291,94264,90848
1630679474133,21233,93964,90485
1630679474143,21209,93894,90333
1630679474153,21228,94051,90402
1630679474163,21288,94416,90679
1630679474173,21396,94980,91118
1630679474183,21497,95576,91614
1630679474193,21577,96115,92024
1630679474203,21652,96547,92405
1630679474213,21724,96980,92837
1630679474223,21814,97446,93263
1630679474233,21865,97832,93600
1630679474243,21939,98259,93993
1630679474253,22033,98854,94484
1630679474263,22135,99494,94990
1630679474273,22221,100003,95382
1630679474283,22266,100288,95598
1630679474293,22272,100325,95608
1630679474303,22270,100334,95584
1630679474313,22267,100297,95578
1630679474323,22265,100244,95535
1630679474333,22235,100021,95352
1630679474343,22181,99718,95126
1630679474353,21982,98505,94059
1630679474363,21625,96367,92285
1630679474373,21326,94792,90982
1630679474383,21150,93937,90209
1630679474393,21197,94246,90415
1630679474403,21274,94656,90786
1630679474413,21344,94966,91156
1630679474423,21318,94654,90895
1630679474433,21046,93058,89411
1630679474443,20722,91201,87765
1630679474453,20502,90017,86689
1630679474463,20458,89876,86470
1630679474473,20521,90270,86811
1630679474483,20571,90513,86956
1630679474493,20518,90289,86699
1630679474503,20440,89867,86243
1630679474513,20375,89525,85855
1630679474523,20364,89423,85729
1630679474533,20395,89674,85914
1630679474543,20476,90097,86315
1630679474553,20609,90796,86932
1630679474563,20736,91516,87598
1630679474573,20862,92145,88131
1630679474583,20958,92717,88642
1630679474593,21063,93290,89149
1630679474603,21164,93912,89700
1630679474613,21289,94624,90359
1630679474623,21424,95419,91035
1630679474633,21548,96089,91636
1630679474643,21637,96655,92083
1630679474653,21678,96908,92266
1630679474663,21671,96871,92213
1630679474673,21633,96598,91981
1630679474683,21606,96493,91885
1630679474693,21618,96560,91942
1630679474703,21666,96777,92137
1630679474713,21721,97158,92497
1630679474723,21775,97405,92727
1630679474733,21741,97148,92506
1630679474743,21537,95935,91422
1630679474753,21160,93729,89542
1630679474763,20855,92043,88154
1630679474773,20697,91252,87515
1630679474783,20763,91683,87931
1630679474793,20945,92642,88811
1630679474803,21083,93301,89521
1630679474813,21146,93600,89832
1630679474823,21047,92962,89243
1630679474833,20817,91656,88065
1630679474843,20582,90322,86844
1630679474853,20436,89515,86124
1630679474863,20446,89548,86201
1630679474873,20500,89855,86453
1630679474883,20501,89858,86397
1630679474893,20457,89665,86160
1630679474903,20432,89541,86000
1630679474913,20451,89701,86103
