timestamp,ax,ay,az
1630679470075,-1.231712,0.6387309999999999,-0.715957
1630679470084,-1.555988,0.793122,-0.752557
1630679470094,-1.786812,0.869494,-0.857111
1630679470104,-1.998604,0.8270379999999999,-0.9420229999999999
1630679470113,-1.982866,0.764025,-0.935435
1630679470123,-1.767536,0.823012,-0.684725
1630679470132,-1.719041,0.827404,-0.738039
1630679470142,-1.735267,0.909327,-0.649955
1630679470152,-1.672132,0.9000549999999999,-0.664839
1630679470161,-1.612779,0.876814,-0.672586
1630679470171,-1.4801039999999999,0.824171,-0.6405
1630679470180,-1.34505,0.731268,-0.615795
1630679470190,-1.208532,0.629154,-0.5635789999999999
1630679470200,-1.080676,0.5200859999999999,-0.503799
1630679470209,-0.952271,0.435662,-0.43371
1630679470219,-0.8361879999999999,0.365878,-0.360693
1630679470228,-0.715469,0.30933099999999997,-0.296338
1630679470238,-0.626043,0.223138,-0.250283
1630679470248,-0.542107,0.149389,-0.20660699999999999
1630679470257,-0.457012,0.079239,-0.161772
1630679470267,-0.38173799999999997,0.025986,-0.116449
1630679470276,-0.311832,-0.001464,-0.069052
1630679470286,-0.249856,-0.010003999999999999,-0.049958999999999996
1630679470296,-0.181292,-0.015127999999999999,-0.037271
1630679470305,-0.112667,-0.013054,-0.031476
1630679470315,-0.081374,-0.022814,-0.018056
1630679470324,-0.063989,0.007076,-0.005063
1630679470334,-0.000366,0.062464,0.024704999999999998
1630679470344,-0.142923,0.050691,-0.049898
1630679470353,-0.108519,0.027267,-0.113399
1630679470363,-0.028853,-0.024399999999999998,0.000244
1630679470372,0.016714,-0.012688,0.060451
1630679470382,-0.022509,-0.017019,0.135969
1630679470392,-0.176778,0.047397,0.093086
1630679470401,-0.410164,0.158112,0.037942
1630679470411,-0.612501,0.439261,-0.067954
1630679470420,-0.889685,0.75091,-0.17360599999999998
1630679470430,-1.358775,0.533506,-0.447862
1630679470440,-1.3130249999999999,0.37942,-0.788303
1630679470449,-0.92964,0.216367,-0.40760199999999996
1630679470459,-0.8377129999999999,0.17568,-0.123098
1630679470468,-0.8976149999999999,0.15207299999999999,-0.067039
1630679470478,-1.036634,0.173667,-0.092171
1630679470488,-1.342549,0.300059,-0.066307
1630679470497,-1.7507,0.530883,-0.340868
1630679470507,-1.998604,0.653554,-0.646417
1630679470516,-1.998604,0.647271,-0.629642
1630679470526,-1.998604,0.533445,-0.558272
1630679470536,-1.903139,0.6171369999999999,-0.421937
1630679470545,-1.870504,0.743224,-0.314638
1630679470555,-1.8750179999999999,0.752435,-0.26535
1630679470564,-1.799927,0.716506,-0.213805
1630679470574,-1.7283739999999999,0.649894,-0.183122
1630679470584,-1.621014,0.585051,-0.147498
1630679470593,-1.523719,0.507459,-0.161223
1630679470603,-1.36274,0.448228,-0.151768
1630679470612,-1.24562,0.372344,-0.167384
1630679470622,-1.0821399999999999,0.333426,-0.155062
1630679470632,-0.962397,0.319335,-0.137555
1630679470641,-0.8866959999999999,0.30317,-0.151707
1630679470651,-0.771833,0.289262,-0.14884
1630679470660,-0.702598,0.256444,-0.172325
1630679470670,-0.630069,0.251259,-0.181292
1630679470680,-0.587552,0.149694,-0.211792
1630679470689,-0.438041,0.104554,-0.139385
1630679470699,-0.310795,-0.019337,-0.23338599999999998
1630679470708,-0.1525,0.063684,-0.07076
1630679470718,0.00061,0.089304,-0.030987999999999998
1630679470728,0.144692,-0.008296,0.096868
1630679470737,-0.107116,-0.06344,0.054229
1630679470747,-0.15823399999999999,-0.036478,-0.042517
1630679470756,-0.091805,-0.05551,-0.041784999999999996
1630679470766,-0.090707,-0.068869,-0.055388
1630679470776,-0.106811,-0.072468,-0.052094
1630679470785,-0.14701,-0.034343,-0.070089
1630679470795,-0.260775,-0.006222,-0.129625
1630679470804,-0.465979,0.159393,-0.20923
1630679470814,-0.724558,0.510936,-0.350323
1630679470824,-0.860344,0.76677,-0.53497
1630679470833,-0.8857809999999999,0.836554,-0.675819
1630679470843,-1.0249219999999999,0.48653599999999997,-0.604998
1630679470852,-0.8596119999999999,0.26596,-0.529846
1630679470862,-0.9699,0.342698,-0.39070499999999997
1630679470872,-1.100196,0.329156,-0.531981
1630679470881,-1.107333,0.453352,-0.410103
1630679470891,-1.395558,0.602802,-0.361425
1630679470900,-1.902224,0.667401,-0.5699839999999999
1630679470910,-1.998604,0.819169,-0.631228
1630679470920,-1.998604,0.724863,-0.7312069999999999
1630679470929,-1.9345539999999999,0.795379,-0.603534
1630679470939,-1.8275599999999999,0.866993,-0.5371049999999999
1630679470948,-1.83427,0.8988349999999999,-0.479582
1630679470958,-1.8028549999999999,0.878278,-0.500139
1630679470968,-1.72569,0.863333,-0.488488
1630679470977,-1.620892,0.834175,-0.495137
1630679470987,-1.466562,0.76982,-0.48562099999999997
1630679470996,-1.297897,0.67832,-0.479521
1630679471006,-1.112701,0.581696,-0.415166
1630679471016,-0.953735,0.502335,-0.33916
1630679471025,-0.842288,0.446337,-0.288774
1630679471035,-0.7342569999999999,0.416752,-0.232105
1630679471044,-0.6107319999999999,0.36697599999999997,-0.205875
1630679471054,-0.537593,0.270413,-0.164944
1630679471064,-0.457134,0.174521,-0.154452
1630679471073,-0.392047,0.114741,-0.093696
1630679471083,-0.312564,0.07137,-0.066307
1630679471092,-0.2928,0.038918,-0.093879
1630679471102,-0.24278,0.07942199999999999,-0.07076
1630679471112,-0.185501,0.039345,-0.098088
1630679471121,-0.133224,0.014518,-0.096319
1630679471131,-0.167689,-0.020252,-0.073322
1630679471140,-0.038918,0.039345,0.054839
1630679471150,-0.079544,0.048739,0.035685
1630679471160,0.05978,0.07991,-0.0077469999999999995
1630679471169,0.086071,0.056669,0.036356
1630679471179,-0.010919,-0.056974,0.009699
1630679471188,6.1e-05,-0.056608,0.048251
1630679471198,-0.050142,-0.051422999999999996,0.074603
1630679471208,-0.149999,0.055265999999999996,0.07503
1630679471217,-0.332511,0.129076,0.031598
1630679471227,-0.550098,0.470798,-0.014518
1630679471236,-0.762927,1.0004,-0.127795
1630679471246,-1.137284,0.804102,-0.234911
1630679471256,-1.410747,0.428464,-0.8121539999999999
1630679471265,-0.966789,0.46677199999999996,-0.531676
1630679471275,-0.93696,0.314699,-0.206363
1630679471284,-0.833931,0.319701,-0.024339
1630679471294,-0.918111,0.330254,0.157319
1630679471304,-1.178459,0.449387,0.234484
1630679471313,-1.635654,0.539728,-0.055754
1630679471323,-1.9376039999999999,0.749202,-0.351299
1630679471332,-1.998604,0.750422,-0.571875
1630679471342,-1.998604,0.7333419999999999,-0.544852
1630679471352,-1.93004,0.838201,-0.340014
1630679471361,-1.822802,0.867786,-0.135298
1630679471371,-1.803282,0.834785,-0.099308
1630679471380,-1.739964,0.81191,-0.010735999999999999
1630679471390,-1.6957389999999999,0.715164,0.067527
1630679471400,-1.678598,0.637694,0.027694
1630679471409,-1.6297979999999999,0.509289,-0.050813
1630679471419,-1.436245,0.470249,-0.025376
1630679471428,-1.233176,0.41236,-0.027632999999999998
1630679471438,-1.082872,0.368257,-0.026779
1630679471448,-0.967704,0.364414,0.04453
1630679471457,-0.8556469999999999,0.353556,-0.059109
1630679471467,-0.8075789999999999,0.354227,-0.031476
1630679471476,-0.6813089999999999,0.379725,-0.033611
1630679471486,-0.7610359999999999,0.285968,-0.163724
1630679471496,-0.598837,0.201117,-0.102785
1630679471505,-0.331108,0.18483,0.009211
1630679471515,-0.286456,0.126453,-0.164456
1630679471524,-0.144692,0.07387099999999999,-0.143045
1630679471534,0.049532,-0.067466,0.062342
1630679471544,-0.049776,-0.033916,0.138287
1630679471553,-0.125599,0.063074,0.085705
1630679471563,-0.085949,-0.012322,0.030317
1630679471572,-0.10467599999999999,-0.00549,0.015372
1630679471582,-0.09790499999999999,0.052948,-0.060939
1630679471592,-0.09881999999999999,0.081557,-0.117913
1630679471601,-0.131943,0.175192,-0.174643
1630679471611,-0.220271,0.317749,-0.181658
1630679471620,-0.393694,0.568581,-0.190808
1630679471630,-0.50752,0.855159,-0.275415
1630679471640,-0.503006,1.020225,-0.42462099999999997
1630679471649,-0.568398,0.828746,-0.444812
1630679471659,-0.638609,0.6198819999999999,-0.349408
1630679471668,-0.893711,0.555893,-0.440664
1630679471678,-0.943731,0.600362,-0.610793
1630679471688,-0.894931,0.6858839999999999,-0.335622
1630679471697,-1.098732,0.699853,-0.340685
1630679471707,-1.2860019999999999,0.8617469999999999,-0.312198
1630679471716,-1.596065,1.019432,-0.272609
1630679471726,-1.860195,1.150399,-0.32134799999999997
1630679471736,-1.914729,1.124596,-0.5851729999999999
1630679471745,-1.771501,1.2792919999999999,-0.329278
1630679471755,-1.820179,1.216828,-0.381494
1630679471764,-1.654869,1.257515,-0.287676
1630679471774,-1.568798,1.153937,-0.285785
1630679471784,-1.495903,1.107638,-0.27114499999999997
1630679471793,-1.322358,1.056154,-0.241926
1630679471803,-1.199382,0.971608,-0.232288
1630679471812,-1.036695,0.86925,-0.212951
1630679471822,-0.8985299999999999,0.749934,-0.174765
1630679471832,-0.781959,0.643184,-0.162626
1630679471841,-0.668926,0.574315,-0.118462
1630679471851,-0.590602,0.520025,-0.094184
1630679471860,-0.533018,0.460794,-0.106262
1630679471870,-0.471286,0.381372,-0.105164
1630679471880,-0.414312,0.28609,-0.12834399999999999
1630679471889,-0.35892399999999997,0.210999,-0.097234
1630679471899,-0.29646,0.133834,-0.098759
1630679471908,-0.233447,0.072834,-0.062891
1630679471918,-0.131455,0.035685,-0.049227
1630679471928,-0.110166,0.021411,-0.07417599999999999
1630679471937,-0.053801999999999996,0.013542,-0.035685
1630679471947,0.010126,0.02257,0.008723
1630679471956,0.037881,0.015067,-0.009394
1630679471966,-0.019764,-0.022143,-0.063501
1630679471976,-0.050142,-0.103334,-0.14396
1630679471985,0.0025009999999999998,-0.099857,-0.105164
1630679471995,-0.121512,-0.101992,-0.179828
1630679472004,-0.156648,0.086864,-0.195871
1630679472014,-0.30012,0.389729,-0.253333
1630679472024,-0.260714,0.612318,-0.252662
1630679472033,-0.153354,0.636047,-0.229848
1630679472043,0.030439,0.42553599999999997,-0.161345
1630679472052,0.21459799999999998,0.149816,-0.02989
1630679472062,0.428708,-0.057401,0.100101
1630679472072,0.394853,-0.128588,0.068076
1630679472081,0.168665,0.06417199999999999,-0.138592
1630679472091,0.439261,0.6079869999999999,-0.14158099999999998
1630679472100,0.522709,1.018395,-0.054960999999999996
1630679472110,0.266753,1.073966,-0.114558
1630679472120,0.396866,1.0854949999999999,-0.189222
1630679472129,0.359778,0.913048,-0.351665
1630679472139,0.525515,0.598166,-0.28499199999999997
1630679472148,0.091927,0.071187,-0.131455
1630679472158,-0.30872099999999997,-0.26870499999999997,0.12956399999999998
1630679472168,-0.235948,0.216733,0.421266
1630679472177,-0.267607,1.465586,0.659654
1630679472187,-0.086071,1.998604,0.73139
1630679472196,1.6939089999999999,1.998604,-0.078141
1630679472206,1.998604,1.998604,-1.998604
1630679472216,1.998604,0.673196,-1.998604
1630679472225,1.998604,-1.998604,0.750727
1630679472235,1.998604,1.998604,1.998604
1630679472244,1.998604,1.998604,-1.611742
1630679472254,1.578497,1.998604,0.342515
1630679472264,-0.101626,1.998604,1.998604
1630679472273,1.592588,1.998604,-1.75924
1630679472283,1.998604,1.010587,-1.998604
1630679472292,1.998604,-1.788581,-1.998604
1630679472302,0.850401,-1.998604,-0.399184
1630679472312,1.577704,-1.795779,-1.998604
1630679472321,0.295057,0.7564609999999999,-1.998604
1630679472331,-1.998604,1.544764,-1.622966
1630679472340,-0.509167,1.8068199999999999,-1.998604
1630679472350,1.998604,0.209596,-1.998604
1630679472360,1.998604,-1.068476,-1.786202
1630679472369,1.9206459999999999,-1.998604,-0.25742
1630679472379,-0.032818,-1.998604,-1.440393
1630679472388,0.154391,-0.217526,-1.998604
1630679472398,0.24357299999999998,1.693726,-0.595177
1630679472408,0.963983,1.694397,0.309758
1630679472417,1.996591,1.522804,0.0046359999999999995
1630679472427,1.998604,1.998604,-0.149206
1630679472436,0.023363,-1.998604,-1.998604
1630679472446,1.998604,-1.998604,-0.543022
1630679472456,0.546621,-1.998604,-1.191452
1630679472465,0.426817,-0.8051389999999999,-1.998604
1630679472475,1.998604,1.269288,-0.840519
1630679472484,-0.19519999999999998,1.517131,0.247782
1630679472494,-0.144082,0.975451,0.316346
1630679472504,0.574559,0.011224,-0.187941
1630679472513,0.506178,-1.743075,-0.047702
1630679472523,1.998604,-1.82939,-0.081496
1630679472532,1.998604,0.093818,-1.258308
1630679472542,1.998604,1.010038,-1.998604
1630679472552,-0.09143899999999999,1.086349,-1.998604
1630679472561,0.944707,1.998604,-0.57035
1630679472571,1.3769529999999999,1.998604,-0.109983
1630679472580,-0.325069,0.895602,-1.107272
1630679472590,1.998604,1.16144,-0.7920849999999999
1630679472600,1.998604,0.109068,0.394243
1630679472609,1.998604,-1.998604,1.223538
1630679472619,1.998604,-1.671217,1.21268
1630679472628,1.998604,1.351821,0.859124
1630679472638,1.998604,1.998604,0.905972
1630679472648,1.998604,0.45811,1.998604
1630679472657,1.998604,-1.998604,-1.998604
1630679472667,1.998604,-0.21368299999999998,-1.998604
1630679472676,0.8997499999999999,-1.998604,-0.099613
1630679472686,1.998604,-1.663653,-1.1920009999999999
1630679472696,1.328031,0.354532,-1.998604
1630679472705,0.388814,1.7581419999999999,-1.586183
1630679472715,1.809748,1.998604,0.494344
1630679472724,0.28975,1.998604,0.512583
1630679472734,-0.246684,1.097451,-0.511607
1630679472744,1.4271559999999999,0.783911,-1.486448
1630679472753,0.675392,-0.8357,-1.680184
1630679472763,0.318054,-1.998604,-0.6840539999999999
1630679472772,1.579351,-1.771501,-0.015127999999999999
1630679472782,1.8922809999999999,-0.596214,-1.152168
1630679472792,0.407236,0.573461,-1.623332
1630679472801,-0.8647969999999999,1.318271,-0.7090029999999999
1630679472811,0.926956,1.746674,0.155733
1630679472820,1.37311,1.141981,-0.604815
1630679472830,-0.22691999999999998,-0.548817,-1.333399
1630679472840,0.07808,-1.234213,-0.857721
1630679472849,0.030378,-1.485777,-0.44029799999999997
1630679472859,0.5398499999999999,-0.885354,-0.524722
1630679472868,1.336937,0.46116,-0.32269
1630679472878,0.750056,1.091168,-0.021716
1630679472888,0.274134,1.147471,0.091866
1630679472897,0.819352,0.83997,-0.081374
1630679472907,0.8145939999999999,0.269437,-0.228384
1630679472916,0.739564,-0.655933,-0.061305
1630679472926,1.01382,-0.693692,0.29670399999999997
1630679472936,0.483364,-0.489769,0.20374
1630679472945,0.7899499999999999,0.025803,-0.025742
1630679472955,0.793,0.61671,-0.210206
1630679472964,0.376919,1.006439,-0.279441
1630679472974,0.764452,1.371402,-0.132797
1630679472984,1.659993,1.371036,0.065026
1630679472993,1.998604,0.8766309999999999,0.588284
1630679473003,1.998604,0.300852,1.579107
1630679473012,1.998604,0.143289,1.998604
1630679473022,1.998604,-0.862601,1.998604
1630679473032,1.998604,0.18178,-1.998604
1630679473041,-0.273463,1.998604,-1.998604
1630679473051,0.05978,1.998604,0.936045
1630679473060,1.998604,1.998604,0.9225639999999999
1630679473070,-0.478362,-0.294081,0.081862
1630679473080,1.998604,1.998604,-0.897127
1630679473089,-0.317627,-0.8097139999999999,-1.669204
1630679473099,1.998604,-1.652185,0.624823
1630679473108,1.260626,-0.575474,0.40729699999999996
1630679473118,0.704367,-0.113582,0.07686
1630679473128,0.814655,-0.043248999999999996,-0.112179
1630679473137,-0.012139,-0.026718,-0.267668
1630679473147,-0.126819,0.19580999999999998,-0.29463
1630679473156,0.128283,0.234423,-0.35929
1630679473166,-0.398696,-0.161101,-0.64477
1630679473176,-1.005219,-0.24790399999999999,-0.70089
1630679473185,-0.087352,0.1037,-0.44029799999999997
1630679473195,0.037759,0.28346699999999997,-0.22204
1630679473204,0.013908,0.20904699999999998,-0.25071
1630679473214,0.004209,-0.09881999999999999,-0.24949
1630679473224,0.659898,-0.286395,-0.014395999999999999
1630679473233,0.396988,-0.656543,0.23668
1630679473243,0.513315,-0.79971,0.396988
1630679473252,0.18788,-0.815021,0.361547
1630679473262,0.192943,-0.650016,0.294203
1630679473272,0.290116,-0.328302,0.238144
1630679473281,0.391254,0.052643,0.201544
1630679473291,0.6898489999999999,0.391681,0.136518
1630679473300,0.413702,0.486414,-0.057034999999999995
1630679473310,0.374662,0.439871,-0.234545
1630679473320,0.641964,0.409737,-0.271084
1630679473329,0.896639,0.070882,-0.12261
1630679473339,1.450458,-0.353617,0.20288599999999998
1630679473348,1.707451,-0.544364,0.385398
1630679473358,1.822802,-0.433161,0.246989
1630679473368,1.998604,0.326289,0.067344
1630679473377,1.998604,1.100928,0.352458
1630679473387,1.998604,1.46156,0.9231739999999999
1630679473396,1.998604,1.572092,1.296738
1630679473406,1.998604,1.755153,1.1691259999999999
1630679473416,1.998604,1.83732,0.49672299999999997
1630679473425,1.998604,-1.998604,-1.998604
1630679473435,1.998604,-0.854488,-1.998604
1630679473444,-1.998604,1.998604,-0.029402
1630679473454,1.998604,-0.162626,0.459208
1630679473464,1.998604,1.206458,0.523624
1630679473473,1.974814,-1.885815,0.416203
1630679473483,1.998604,-1.879044,0.941901
1630679473492,-1.144482,1.321748,-0.561505
1630679473502,-1.998604,-0.501176,-0.501542
1630679473512,0.322324,-0.641232,0.30414599999999997
1630679473521,-0.465735,0.214964,0.048922
1630679473531,0.44773999999999997,-0.331047,0.240645
1630679473540,0.749324,0.395524,-0.326594
1630679473550,1.998604,1.998604,-1.998604
1630679473560,0.5712039999999999,0.461221,0.279685
1630679473569,0.313235,1.637606,0.68808
1630679473579,-1.1308179999999999,-0.552416,0.955077
1630679473588,-0.177998,-0.723643,1.310036
1630679473598,-0.311832,1.9339439999999999,0.985638
1630679473608,1.135759,1.895392,0.729621
1630679473617,1.998604,1.998604,-1.998604
1630679473627,1.998604,1.36518,-1.998604
1630679473636,1.208471,-1.998604,-1.998604
1630679473646,1.841529,-1.998604,-0.466101
1630679473656,1.398669,-1.998604,-1.025288
1630679473665,1.536163,-1.50426,-1.998604
1630679473675,-0.040015999999999996,1.339682,-1.998604
