timestamp,gx,gy,gz
1630680031266,-11.165000000000001,2.87,5.0575
1630680031275,-11.0425,2.9050000000000002,5.5825000000000005
1630680031285,-10.745000000000001,3.8500000000000005,5.5125
1630680031295,-10.2375,4.795000000000001,5.442500000000001
1630680031304,-9.572500000000002,5.687500000000001,5.2675
1630680031314,-8.9075,6.090000000000001,5.3375
1630680031323,-8.172500000000001,5.8100000000000005,5.285
1630680031333,-7.3500000000000005,4.812500000000001,5.215000000000001
1630680031343,-6.370000000000001,4.0425,4.8475
1630680031352,-5.442500000000001,4.2175,4.445
1630680031362,-4.655,3.9725000000000006,4.445
1630680031371,-3.7450000000000006,3.3425000000000002,4.077500000000001
1630680031381,-2.66,2.7475,3.7275000000000005
1630680031391,-1.4175000000000002,1.61,3.2375000000000003
1630680031400,-0.35000000000000003,0.5950000000000001,2.9400000000000004
1630680031410,0.45500000000000007,0.42000000000000004,2.45
1630680031419,0.8925000000000001,0.9275000000000001,1.54
1630680031429,1.0675000000000001,1.0850000000000002,0.29750000000000004
1630680031439,0.9450000000000001,1.12,-0.8925000000000001
1630680031448,0.5425000000000001,0.7175,-1.5925000000000002
1630680031458,-0.035,-0.1925,-1.8550000000000002
1630680031467,-0.5425000000000001,-0.6300000000000001,-2.1175
1630680031477,-0.805,-0.8575,-2.66
1630680031487,-0.9450000000000001,-0.7875000000000001,-3.22
1630680031496,-1.05,-0.43750000000000006,-3.4825000000000004
1630680031506,-0.9975,-0.14,-3.6750000000000003
1630680031515,-0.9800000000000001,-0.42000000000000004,-4.0075
1630680031525,-0.8925000000000001,-0.6125,-4.375
1630680031535,-0.6300000000000001,-1.1375000000000002,-4.4625
1630680031544,-0.21000000000000002,-1.7850000000000001,-4.865
1630680031554,0.24500000000000002,-2.4675000000000002,-5.3025
1630680031563,0.4025,-3.1500000000000004,-5.5475
1630678967009,3.0100000000000002,8.96,0.49000000000000005
1630678967019,4.4625,8.242500000000001,0.12250000000000001
1630678967028,5.5475,8.295,0.0
1630678967038,6.405,8.715000000000002,0.12250000000000001
1630678967047,6.947500000000001,8.05,0.052500000000000005
1630678967057,7.5600000000000005,6.597500000000001,-0.14
1630678967067,7.840000000000001,5.617500000000001,-0.052500000000000005
1630678967076,8.277500000000002,4.970000000000001,-0.15750000000000003
1630678967086,8.137500000000001,5.0575,0.035
1630678967095,8.277500000000002,4.777500000000001,0.052500000000000005
1630678967105,8.47,3.7975000000000003,0.24500000000000002
1630678967115,8.505,3.0625000000000004,0.24500000000000002
1630678967124,8.715000000000002,2.87,0.24500000000000002
1630678967134,8.96,2.3800000000000003,0.36750000000000005
1630678967143,9.432500000000001,0.8400000000000001,0.665
1630678967153,9.922500000000001,0.035,0.805
1630678967163,10.342500000000001,-0.56,0.9800000000000001
1630678967172,10.447500000000002,-1.1900000000000002,0.6300000000000001
1630678967182,10.15,-1.5925000000000002,0.10500000000000001
1630678967191,9.625000000000002,-1.9425000000000001,-0.36750000000000005
1630678967201,8.715000000000002,-2.1350000000000002,-0.8750000000000001
1630678967211,7.682500000000001,-2.31,-1.155
