timestamp,gx,gy,gz
1630679468637,-41.02,-52.6225,-19.495
1630679468646,-37.5375,-45.8325,-20.0725
1630679468656,-35.56,-42.0525,-19.1975
1630679468665,-29.715000000000003,-34.825,-16.73
1630679468675,-19.53,-23.957500000000003,-10.780000000000001
1630679468685,-12.127500000000001,-17.430000000000003,-8.225000000000001
1630679468694,-5.565,-12.162500000000001,-6.9125000000000005
1630679468704,-1.3475000000000001,-9.7125,-7.857500000000001
1630679468713,2.1700000000000004,-8.575000000000001,-9.38
1630679468723,1.0675000000000001,-13.23,-12.0225
1630679468733,-0.3325,-15.015,-16.4325
1630679468742,8.155000000000001,-3.08,-16.065
1630679468752,17.045,12.197500000000002,-12.565000000000001
1630679468761,22.277500000000003,25.917500000000004,-9.38
1630679468771,26.302500000000002,39.322500000000005,-7.455000000000001
1630679468781,52.097500000000004,81.98750000000001,3.3950000000000005
1630679468790,82.14500000000001,140.14000000000001,21.525000000000002
1630679468800,71.1375,131.46,25.165000000000003
1630679468809,14.735000000000001,39.480000000000004,-3.5875000000000004
1630679468819,-7.647500000000001,-10.675,-38.4825
1630679468829,-3.22,-9.625000000000002,-53.2
1630679468838,5.862500000000001,-2.205,-47.775000000000006
1630679468848,34.965,15.662500000000001,-41.825
1630679468857,60.480000000000004,68.84500000000001,-17.4825
1630679468867,50.17250000000001,86.69500000000001,6.4575000000000005
1630679468877,31.640000000000004,62.790000000000006,6.597500000000001
1630679468886,12.757500000000002,25.69,-15.837500000000002
1630679468896,-6.8425,-1.5750000000000002,-25.742500000000003
1630679468905,-24.657500000000002,-20.125000000000004,-22.767500000000002
1630679468915,-33.0225,-19.7575,-19.1625
1630679468925,-39.112500000000004,-19.0925,-17.78
1630679468934,-35.682500000000005,-16.695,-16.66
1630679468944,-27.422500000000003,-14.332500000000001,-15.155000000000001
1630679468953,-24.255000000000003,-20.51,-14.6125
1630679468963,-28.927500000000002,-36.417500000000004,-16.87
1630679468973,-32.970000000000006,-53.935,-20.212500000000002
1630679468982,-34.282500000000006,-66.85000000000001,-22.277500000000003
1630679468992,-33.81,-76.265,-23.852500000000003
1630679469001,-35.822500000000005,-87.13250000000001,-26.320000000000004
1630679469011,-39.5675,-97.28250000000001,-30.17
1630679469021,-38.465,-96.82750000000001,-33.25
1630679469030,-33.705000000000005,-87.045,-32.830000000000005
1630679469040,-30.03,-77.3675,-33.6875
1630679469049,-23.275000000000002,-61.845000000000006,-31.675000000000004
1630679469059,-17.797500000000003,-48.93000000000001,-28.455000000000002
1630679469069,-15.540000000000001,-40.53,-27.212500000000002
1630679469078,-14.507500000000002,-33.0925,-27.0725
1630679469088,-17.885,-29.6975,-22.137500000000003
1630679469097,-20.475,-27.0025,-17.622500000000002
1630679469107,-2.555,-3.8850000000000002,-9.8
1630679469117,10.15,12.162500000000001,0.56
1630679469126,7.385000000000001,4.4625,4.4275
1630679469136,5.0925,-8.242500000000001,5.705000000000001
1630679469145,-1.0850000000000002,-22.5225,6.807500000000001
1630679469155,-1.4875,-24.045,7.700000000000001
1630679469165,5.3025,-12.3375,11.095
1630679469174,15.9075,6.405,15.05
1630679469184,35.73500000000001,41.230000000000004,25.1825
1630679469193,53.81250000000001,82.32000000000001,38.2025
1630679469203,61.25000000000001,105.07000000000001,49.71750000000001
1630679469213,52.185,90.31750000000001,52.605000000000004
1630679469222,25.935000000000002,47.74,41.9825
1630679469232,5.250000000000001,18.55,25.952500000000004
1630679469241,10.57,31.885,25.585
1630679469251,20.335,52.41250000000001,35.0
1630679469261,25.952500000000004,55.352500000000006,34.650000000000006
1630679469270,38.377500000000005,53.532500000000006,33.862500000000004
1630679469280,58.24000000000001,74.14750000000001,45.325
1630679469289,57.38250000000001,107.1525,64.1375
1630679469299,43.977500000000006,87.83250000000001,73.3425
1630679469309,10.850000000000001,30.450000000000003,63.77
1630679469318,-20.0025,-14.560000000000002,45.307500000000005
1630679469328,-19.8275,-18.62,38.2725
1630679469337,-18.76,-15.977500000000001,35.945
1630679469347,-14.017500000000002,-5.9675,32.847500000000004
1630679469357,-14.070000000000002,-2.5025000000000004,30.747500000000002
1630679469366,-14.840000000000002,-3.3425000000000002,27.667500000000004
1630679469376,-15.855000000000002,-5.022500000000001,22.872500000000002
1630679469385,-13.632500000000002,-6.545000000000001,18.655
1630679469395,-11.55,-9.870000000000001,15.697500000000002
1630679469405,-12.057500000000001,-16.66,13.037500000000001
1630679469414,-12.600000000000001,-22.330000000000002,11.182500000000001
1630679469424,-11.445,-22.540000000000003,11.182500000000001
1630679469433,-11.5675,-21.262500000000003,12.3375
1630679469443,-17.115000000000002,-24.045,13.405000000000001
1630679469453,-29.645000000000003,-37.852500000000006,8.715000000000002
1630679469462,-45.13250000000001,-58.940000000000005,-1.3475000000000001
1630679469472,-56.80500000000001,-78.19000000000001,-12.600000000000001
1630679469481,-54.215,-77.98,-18.812500000000004
1630679469491,-40.0225,-58.83500000000001,-15.400000000000002
1630679469501,-27.230000000000004,-40.67,-9.835
1630679469510,-20.125000000000004,-26.302500000000002,-7.875000000000001
1630679469520,-9.38,-6.720000000000001,-5.477500000000001
1630679469529,-2.5900000000000003,6.527500000000001,-4.83
1630679469539,1.6625,9.502500000000001,-7.857500000000001
1630679469549,7.735,10.395000000000001,-11.9
1630679469558,12.757500000000002,10.955000000000002,-14.997500000000002
1630679469568,6.8775,9.047500000000001,-11.97
1630679469577,11.4975,16.712500000000002,-8.9075
1630679469587,22.400000000000002,32.5675,-2.1350000000000002
1630679469597,43.5925,61.337500000000006,10.955000000000002
1630679469606,67.25250000000001,102.7775,33.215
1630679469616,57.9425,101.9025,49.28
1630679469625,16.082500000000003,34.877500000000005,34.510000000000005
1630679469635,-19.6,-33.0925,-6.755000000000001
1630679469645,-40.215,-53.7775,-28.262500000000003
1630679469654,-18.707500000000003,-22.802500000000002,-19.442500000000003
1630679469664,-7.735,-5.477500000000001,-8.995000000000001
1630679469673,15.0675,10.57,-5.390000000000001
1630679469683,31.990000000000002,49.21000000000001,14.227500000000001
1630679469693,19.652500000000003,56.56,32.760000000000005
1630679469702,-6.125000000000001,16.625,15.872500000000002
1630679469712,-20.335,-16.3625,-13.037500000000001
1630679469721,-25.532500000000002,-27.492500000000003,-17.78
1630679469731,-23.012500000000003,-24.01,-11.760000000000002
1630679469741,-19.1275,-20.8425,-10.675
1630679469750,-21.052500000000002,-24.097500000000004,-10.57
1630679469760,-18.707500000000003,-25.742500000000003,-10.342500000000001
1630679469769,-13.370000000000001,-29.382500000000004,-11.287500000000001
1630679469779,-11.795000000000002,-39.23500000000001,-14.700000000000001
1630679469789,-13.405000000000001,-51.76500000000001,-18.970000000000002
1630679469798,-13.930000000000001,-61.845000000000006,-22.540000000000003
1630679469808,-11.830000000000002,-67.9525,-25.812500000000004
1630679469817,-7.665000000000001,-67.9525,-27.755000000000003
1630679469827,-4.655,-64.92500000000001,-28.962500000000002
1630679469837,-1.1025,-60.322500000000005,-30.047500000000003
1630679469846,2.87,-54.39000000000001,-31.220000000000002
1630679469856,6.300000000000001,-46.2,-30.152500000000003
1630679469865,4.970000000000001,-43.785000000000004,-28.595000000000002
1630679469875,0.805,-45.6225,-29.5925
1630679469885,-2.6950000000000003,-45.657500000000006,-30.975
1630679469894,-7.280000000000001,-44.69500000000001,-32.13
1630679469904,-6.545000000000001,-38.43000000000001,-30.292500000000004
1630679469913,-1.05,-27.405,-27.422500000000003
1630679469923,6.982500000000001,-13.142500000000002,-22.767500000000002
1630679469933,15.680000000000001,0.035,-14.682500000000001
1630679469942,18.777500000000003,5.3025,-6.0200000000000005
1630679469952,20.090000000000003,5.7575,2.1700000000000004
1630679469961,7.455000000000001,-4.777500000000001,6.055000000000001
1630679469971,-2.5200000000000005,-9.047500000000001,3.5000000000000004
1630679469981,0.525,3.8150000000000004,3.99
1630679469990,11.515,28.507500000000004,11.06
1630679470000,40.775000000000006,74.4625,23.5025
1630679470009,59.587500000000006,118.2125,44.55500000000001
1630679470019,46.760000000000005,108.8675,63.50750000000001
1630679470029,16.87,60.2,57.9425
1630679470038,-24.745,-1.1025,30.187500000000004
1630679470048,-20.8425,-17.2725,18.375
1630679470057,-14.980000000000002,2.1175,25.637500000000003
1630679470067,-5.407500000000001,42.73500000000001,29.6275
1630679470077,12.110000000000001,73.92,30.187500000000004
1630679470086,34.685,113.01500000000001,38.4825
1630679470096,39.23500000000001,137.8125,50.032500000000006
1630679470105,22.4875,121.95750000000001,54.407500000000006
1630679470115,-12.530000000000001,76.14250000000001,45.57000000000001
1630679470125,-36.977500000000006,34.93000000000001,35.84
1630679470134,-33.5825,24.097500000000004,37.24
1630679470144,-19.442500000000003,29.137500000000003,41.720000000000006
1630679470153,-12.285000000000002,26.722500000000004,39.847500000000004
1630679470163,-14.1925,14.367500000000001,34.0375
1630679470173,-16.555000000000003,2.3625000000000003,27.0375
1630679470182,-16.66,-6.492500000000001,18.602500000000003
1630679470192,-14.280000000000001,-8.96,11.200000000000001
1630679470201,-11.777500000000002,-7.140000000000001,6.86
1630679470211,-12.8975,-7.927500000000001,4.2525
1630679470221,-15.505,-11.97,1.9250000000000003
1630679470230,-19.1625,-16.695,0.8750000000000001
1630679470240,-22.89,-21.5075,0.1925
1630679470249,-25.025000000000002,-24.902500000000003,-0.2625
1630679470259,-27.44,-27.9125,-0.35000000000000003
1630679470269,-31.237500000000004,-35.0525,-0.5950000000000001
1630679470278,-33.6525,-41.352500000000006,-0.7350000000000001
1630679470288,-34.7025,-44.9575,-1.0850000000000002
1630679470297,-33.6,-46.620000000000005,-2.6075000000000004
1630679470307,-30.765000000000004,-48.352500000000006,-5.635000000000001
1630679470317,-26.320000000000004,-47.705000000000005,-8.89
1630679470326,-19.687500000000004,-39.74250000000001,-10.920000000000002
1630679470336,-11.777500000000002,-26.1625,-11.9875
1630679470345,-3.7450000000000006,-13.545000000000002,-14.420000000000002
1630679470355,1.2950000000000002,-7.315,-17.885
1630679470365,4.2175,-7.227500000000001,-23.887500000000003
1630679470374,10.57,-2.2225,-28.6825
1630679470384,19.1975,11.865000000000002,-28.840000000000003
1630679470393,31.062500000000004,29.995000000000005,-23.590000000000003
1630679470403,47.46000000000001,57.505,-13.860000000000001
1630679470413,62.98250000000001,89.075,-1.8200000000000003
1630679470422,65.73,100.62500000000001,9.66
1630679470432,32.550000000000004,58.782500000000006,7.98
1630679470441,-15.417500000000002,-15.365000000000002,-20.527500000000003
1630679470451,-34.3175,-55.142500000000005,-48.33500000000001
1630679470461,-22.96,-43.68000000000001,-53.987500000000004
1630679470470,-1.61,-6.4225,-42.752500000000005
1630679470480,18.375,24.3425,-31.990000000000002
1630679470489,39.462500000000006,62.230000000000004,-13.335
1630679470499,36.715,77.50750000000001,6.9125000000000005
1630679470509,13.055000000000001,49.57750000000001,6.825000000000001
1630679470518,-18.777500000000003,-4.515000000000001,-20.7025
1630679470528,-41.0375,-35.7,-37.48500000000001
1630679470537,-40.3725,-38.9025,-38.237500000000004
1630679470547,-27.020000000000003,-25.095000000000002,-37.730000000000004
1630679470557,-20.720000000000002,-15.137500000000001,-37.62500000000001
1630679470566,-15.347500000000002,-9.065000000000001,-36.417500000000004
1630679470576,-8.680000000000001,-9.170000000000002,-34.9825
1630679470585,-5.915000000000001,-18.3225,-35.542500000000004
1630679470595,-9.537500000000001,-32.025000000000006,-36.8725
1630679470605,-15.400000000000002,-47.355000000000004,-38.727500000000006
1630679470614,-19.880000000000003,-61.6525,-41.667500000000004
1630679470624,-21.630000000000003,-73.3425,-45.955000000000005
1630679470633,-19.0225,-74.44500000000001,-47.057500000000005
1630679470643,-16.012500000000003,-68.775,-45.167500000000004
1630679470653,-15.96,-62.33500000000001,-41.650000000000006
1630679470662,-13.457500000000001,-53.602500000000006,-38.955000000000005
1630679470672,-10.517500000000002,-44.7475,-36.400000000000006
1630679470681,-13.335,-40.565000000000005,-32.7425
1630679470691,-16.8,-39.0075,-30.817500000000003
1630679470701,-22.470000000000002,-39.620000000000005,-30.887500000000003
1630679470710,-24.045,-38.0275,-31.4125
1630679470720,-19.337500000000002,-28.192500000000003,-29.575000000000003
1630679470729,-10.937500000000002,-13.6675,-24.71
1630679470739,-3.2900000000000005,-0.5075000000000001,-17.395000000000003
1630679470749,-3.325,2.3800000000000003,-10.1325
1630679470758,-9.012500000000001,-5.617500000000001,-7.455000000000001
1630679470768,-10.850000000000001,-10.605,-7.0875
1630679470777,-9.2925,-9.66,-5.460000000000001
1630679470787,-3.9550000000000005,0.7875000000000001,-1.12
1630679470797,2.6075000000000004,15.9425,5.7225
1630679470806,23.87,45.220000000000006,15.557500000000001
1630679470816,52.290000000000006,85.66250000000001,31.622500000000002
1630679470825,49.7,91.8575,49.612500000000004
1630679470835,23.012500000000003,58.92250000000001,52.395
1630679470845,-6.370000000000001,18.200000000000003,38.06250000000001
1630679470854,-14.21,4.987500000000001,29.347500000000004
1630679470864,-5.2675,24.71,33.54750000000001
1630679470873,4.0600000000000005,50.225,39.4975
1630679470883,17.885,74.53250000000001,42.0525
1630679470893,34.09,97.65,49.385000000000005
1630679470902,46.74250000000001,125.98250000000002,63.63
1630679470912,41.667500000000004,133.10500000000002,71.06750000000001
1630679470921,5.8100000000000005,82.82750000000001,62.68500000000001
1630679470931,-25.462500000000002,31.342500000000005,49.892500000000005
1630679470941,-31.290000000000003,9.695,45.745000000000005
1630679470950,-16.922500000000003,15.732500000000002,50.102500000000006
1630679470960,-5.197500000000001,22.942500000000003,51.52
1630679470969,-3.6750000000000003,12.582500000000001,46.27
1630679470979,-5.9675,-1.3475000000000001,39.970000000000006
1630679470989,-8.207500000000001,-12.495000000000001,33.057500000000005
1630679470998,-8.242500000000001,-18.55,26.407500000000002
1630679471008,-3.6750000000000003,-18.2875,21.927500000000002
1630679471017,-0.805,-17.290000000000003,20.930000000000003
1630679471027,-0.7350000000000001,-18.55,21.035000000000004
1630679471037,-0.24500000000000002,-20.527500000000003,20.790000000000003
1630679471046,-2.9575000000000005,-23.135,19.7575
1630679471056,-4.4275,-25.392500000000002,19.1275
1630679471065,-6.125000000000001,-25.462500000000002,18.41
1630679471075,-7.735,-23.765,18.340000000000003
1630679471085,-15.767500000000002,-21.332500000000003,18.532500000000002
1630679471094,-19.67,-26.250000000000004,18.672500000000003
1630679471104,-20.527500000000003,-27.685000000000002,17.0975
1630679471113,-21.630000000000003,-32.410000000000004,11.585
1630679471123,-20.125000000000004,-31.605000000000004,7.227500000000001
1630679471133,-14.087500000000002,-23.4325,3.7975000000000003
1630679471142,-3.5175000000000005,-8.732500000000002,1.7850000000000001
1630679471152,6.982500000000001,6.16,1.54
1630679471161,10.465000000000002,11.777500000000002,-0.49000000000000005
1630679471171,9.590000000000002,9.870000000000001,-4.41
1630679471181,5.827500000000001,3.7975000000000003,-7.7525
1630679471190,9.485000000000001,10.605,-10.5525
1630679471200,16.59,22.312500000000004,-7.665000000000001
1630679471209,26.582500000000003,38.4825,-1.8550000000000002
1630679471219,32.795,53.480000000000004,4.6025
1630679471229,51.712500000000006,81.11250000000001,12.3375
1630679471238,59.885000000000005,103.95,24.132500000000004
1630679471248,31.832500000000003,78.54,32.4975
1630679471257,-9.905000000000001,7.910000000000001,6.702500000000001
1630679471267,-33.67,-40.88,-26.407500000000002
1630679471277,-30.712500000000002,-44.8875,-36.8025
1630679471286,-9.7475,-14.525000000000002,-29.295
1630679471296,23.1,22.540000000000003,-19.145000000000003
1630679471305,48.4575,67.76,1.9425000000000001
1630679471315,41.335,83.9825,28.210000000000004
1630679471325,27.020000000000003,58.660000000000004,30.5725
1630679471334,-3.115,12.040000000000001,6.8950000000000005
1630679471344,-32.305,-23.205000000000002,-7.105
1630679471353,-36.032500000000006,-27.1075,-11.235000000000001
1630679471363,-26.337500000000002,-11.830000000000002,-14.420000000000002
1630679471373,-16.625,-3.2025,-18.48
1630679471382,-5.827500000000001,4.2175,-17.4475
1630679471392,2.9400000000000004,7.2975,-12.81
1630679471401,5.8100000000000005,2.0825,-8.8025
1630679471411,2.7475,-12.565000000000001,-7.0875
1630679471421,-1.4175000000000002,-29.890000000000004,-6.825000000000001
1630679471430,-7.140000000000001,-48.5275,-7.5075
1630679471440,-9.695,-62.70250000000001,-9.887500000000001
1630679471449,-6.825000000000001,-65.7475,-10.5525
1630679471459,-2.5725000000000002,-60.847500000000004,-8.4525
1630679471469,-1.1375000000000002,-54.915000000000006,-5.3725000000000005
1630679471478,1.8200000000000003,-43.925000000000004,-2.415
1630679471488,2.2750000000000004,-33.477500000000006,0.5425000000000001
1630679471497,1.7325000000000002,-24.762500000000003,2.8000000000000003
1630679471507,-3.2900000000000005,-24.080000000000002,3.4475000000000002
1630679471517,-5.932500000000001,-23.17,3.6225000000000005
1630679471526,-8.120000000000001,-23.8,5.862500000000001
1630679471536,-6.265000000000001,-20.475,8.8725
1630679471545,-3.7975000000000003,-14.962500000000002,15.365000000000002
1630679471555,-3.4650000000000003,-11.5325,25.55
1630679471565,-6.702500000000001,-11.252500000000001,34.755
1630679471574,-5.250000000000001,-6.6325,38.727500000000006
1630679471584,-3.9725000000000006,1.4175000000000002,42.910000000000004
1630679471593,-2.5200000000000005,9.905000000000001,44.205000000000005
1630679471603,5.932500000000001,28.507500000000004,47.3725
1630679471613,23.310000000000002,58.83500000000001,52.85000000000001
1630679471622,49.1925,103.42500000000001,64.2775
1630679471632,55.650000000000006,124.775,79.94000000000001
1630679471641,42.29750000000001,110.46000000000001,88.27000000000001
1630679471651,14.280000000000001,68.02250000000001,80.045
1630679471661,-7.700000000000001,27.860000000000003,62.09
1630679471670,-11.707500000000001,19.0575,52.78000000000001
1630679471680,-3.8500000000000005,37.275000000000006,52.150000000000006
1630679471689,14.770000000000001,61.215,52.745000000000005
1630679471699,37.730000000000004,83.825,54.5125
1630679471709,50.907500000000006,100.36250000000001,62.63250000000001
1630679471718,46.935,101.1675,74.0425
1630679471728,21.6825,64.855,71.75
1630679471737,-11.5675,22.942500000000003,58.8175
1630679471747,-24.85,1.225,49.50750000000001
1630679471757,-10.22,11.777500000000002,48.002500000000005
1630679471766,-1.05,21.700000000000003,48.26500000000001
1630679471776,-2.8175000000000003,15.260000000000002,41.947500000000005
1630679471785,-3.7800000000000002,6.8775,33.88
1630679471795,-4.4975000000000005,-1.4875,28.175000000000004
1630679471805,-5.355,-9.572500000000002,22.4875
1630679471814,-4.4975000000000005,-14.560000000000002,16.765
1630679471824,-2.24,-14.245000000000001,15.277500000000002
1630679471833,-0.665,-11.672500000000001,17.325000000000003
1630679471843,-2.5025000000000004,-11.182500000000001,19.915000000000003
1630679471853,-5.7925,-12.110000000000001,22.05
1630679471862,-11.392500000000002,-15.172500000000001,22.855
1630679471872,-19.845000000000002,-22.277500000000003,21.595000000000002
1630679471881,-27.020000000000003,-31.045,17.797500000000003
1630679471891,-29.802500000000002,-35.42,13.2475
1630679471901,-27.9825,-35.1225,11.1475
1630679471910,-24.902500000000003,-34.002500000000005,10.290000000000001
1630679471920,-29.067500000000003,-40.495000000000005,8.47
1630679471929,-31.675000000000004,-44.6775,3.9725000000000006
1630679471939,-24.097500000000004,-35.245000000000005,2.7300000000000004
1630679471949,-9.940000000000001,-15.382500000000002,3.0975
1630679471958,2.6775,2.1875,5.0575
1630679471968,6.720000000000001,8.435,3.7800000000000002
1630679471977,7.402500000000001,8.47,-0.43750000000000006
1630679471987,8.89,11.0075,-3.7975000000000003
1630679471997,10.815000000000001,15.872500000000002,-3.6750000000000003
1630679472006,20.352500000000003,31.727500000000003,-2.31
1630679472016,26.862500000000004,47.39000000000001,3.08
1630679472025,36.9425,65.415,10.762500000000001
1630679472035,60.65500000000001,101.64000000000001,21.5425
1630679472045,60.86500000000001,116.6025,35.7175
1630679472054,10.412500000000001,51.852500000000006,32.480000000000004
1630679472064,-29.977500000000003,-26.372500000000002,-1.54
1630679472073,-33.53,-53.4975,-27.265000000000004
1630679472083,-2.1175,1.8200000000000003,-19.39
1630679472093,29.890000000000004,55.56250000000001,-3.3075
1630679472102,43.17250000000001,65.1175,1.1900000000000002
1630679472112,45.220000000000006,77.21000000000001,12.530000000000001
1630679472121,33.1625,67.235,22.942500000000003
1630679472131,5.705000000000001,33.355000000000004,14.070000000000002
1630679472141,-34.335,-4.865,-7.7700000000000005
1630679472150,-45.64000000000001,-19.2325,-25.2525
1630679472160,-30.782500000000002,-11.1475,-32.480000000000004
1630679472169,-17.832500000000003,-1.0675000000000001,-32.305
1630679472179,-13.755,-2.0475000000000003,-28.770000000000003
1630679472189,-14.245000000000001,-12.915000000000001,-23.3275
1630679472198,-15.05,-27.965000000000003,-16.992500000000003
1630679472208,-19.53,-44.45,-11.672500000000001
1630679472217,-29.050000000000004,-61.285000000000004,-9.7475
1630679472227,-39.06,-78.26,-11.9875
1630679472237,-41.965,-83.93,-18.427500000000002
1630679472246,-26.372500000000002,-59.255,-23.240000000000002
1630679472256,-28.927500000000002,-51.17,-19.985000000000003
1630679472265,-31.640000000000004,-42.6475,-18.3225
1630679472275,-31.552500000000002,-33.845000000000006,-19.302500000000002
1630679472285,-26.53,-20.615000000000002,-17.692500000000003
1630679472294,-28.367500000000003,-17.150000000000002,-16.450000000000003
1630679472304,-36.767500000000005,-23.3625,-20.9475
1630679472313,-42.43750000000001,-28.735000000000003,-27.492500000000003
1630679472323,-41.9825,-26.9325,-30.520000000000003
1630679472333,-38.06250000000001,-22.785000000000004,-33.127500000000005
1630679472342,-30.677500000000002,-17.745,-34.825
1630679472352,-21.000000000000004,-12.495000000000001,-33.565000000000005
1630679472361,-12.915000000000001,-8.8725,-27.755000000000003
1630679472371,-11.935,-14.595,-21.927500000000002
1630679472381,-13.160000000000002,-22.89,-20.247500000000002
1630679472390,-14.770000000000001,-30.730000000000004,-18.1475
1630679472400,-15.085,-33.792500000000004,-16.135
1630679472409,-15.295000000000002,-31.727500000000003,-15.855000000000002
1630679472419,-9.38,-18.655,-15.242500000000001
1630679472429,6.615,7.875000000000001,-12.845
1630679472438,33.197500000000005,51.92250000000001,-4.760000000000001
1630679472448,51.48500000000001,96.915,12.722500000000002
1630679472457,47.68750000000001,107.01250000000002,29.155
1630679472467,20.265,74.27000000000001,28.525000000000002
1630679472477,-16.3275,15.697500000000002,9.625000000000002
1630679472486,-31.4825,-16.852500000000003,-9.572500000000002
1630679472496,-23.415000000000003,-8.277500000000002,-16.2925
1630679472505,-12.162500000000001,7.227500000000001,-12.670000000000002
1630679472515,6.4575000000000005,25.672500000000003,-10.902500000000002
1630679472525,22.785000000000004,53.37500000000001,-2.8175000000000003
1630679472534,22.207500000000003,73.71000000000001,16.642500000000002
1630679472544,5.7925,65.2925,30.5375
1630679472553,-26.145000000000003,42.227500000000006,30.4675
1630679472563,-50.38250000000001,20.8775,21.8575
1630679472573,-56.73500000000001,0.7525000000000001,15.190000000000001
1630679472582,-63.73500000000001,-16.3275,14.280000000000001
1630679472592,-63.36750000000001,-17.9725,13.195000000000002
1630679472601,-54.53000000000001,-10.010000000000002,12.145000000000001
1630679472611,-54.775000000000006,-13.160000000000002,10.867500000000001
1630679472621,-56.315000000000005,-22.12,3.2900000000000005
1630679472630,-56.50750000000001,-26.565,-3.0275000000000003
1630679472640,-56.78750000000001,-25.3225,-5.635000000000001
1630679472649,-54.68750000000001,-17.657500000000002,-5.9675
1630679472659,-52.447500000000005,-10.867500000000001,-3.8675
1630679472669,-56.612500000000004,-13.335,0.035
1630679472678,-65.64250000000001,-26.740000000000002,0.8225000000000001
1630679472688,-78.75000000000001,-44.362500000000004,-1.3825
1630679472697,-88.42750000000001,-57.52250000000001,-4.305000000000001
1630679472707,-89.88000000000001,-59.325,-7.420000000000001
1630679472717,-82.89750000000001,-51.0125,-9.030000000000001
1630679472726,-77.15750000000001,-44.642500000000005,-9.2925
1630679472736,-73.9375,-42.892500000000005,-11.812500000000002
1630679472745,-65.1875,-37.660000000000004,-15.837500000000002
1630679472755,-52.727500000000006,-26.687500000000004,-19.267500000000002
1630679472765,-37.362500000000004,-12.8275,-20.405
1630679472774,-24.4125,-2.2750000000000004,-21.052500000000002
1630679472784,-15.330000000000002,3.9375000000000004,-23.730000000000004
1630679472793,-12.46,3.7800000000000002,-26.845000000000002
1630679472803,-12.88,3.22,-27.772500000000004
1630679472813,-6.107500000000001,16.17,-29.977500000000003
1630679472822,8.627500000000001,37.975,-27.0725
1630679472832,27.387500000000003,67.7425,-17.290000000000003
1630679472841,49.36750000000001,110.40750000000001,-2.1175
1630679472851,49.57750000000001,124.02250000000001,15.417500000000002
1630679472861,17.4825,73.2025,17.867500000000003
1630679472870,-23.642500000000002,-3.2725000000000004,-11.620000000000001
1630679472880,-46.2175,-47.005,-42.105000000000004
1630679472889,-23.730000000000004,-31.272500000000004,-52.8325
1630679472899,3.8500000000000005,4.340000000000001,-45.79750000000001
1630679472909,25.042500000000004,32.515,-39.06
1630679472918,42.612500000000004,74.62,-19.442500000000003
1630679472928,31.255000000000003,91.21000000000001,4.1825
1630679472937,5.285,61.23250000000001,8.4175
1630679472947,-28.245,16.905,-10.867500000000001
1630679472957,-57.52250000000001,-8.575000000000001,-21.630000000000003
1630679472966,-67.98750000000001,-15.767500000000002,-23.887500000000003
1630679472976,-60.6375,-11.9175,-28.805000000000003
