timestamp,TP9,AF7,AF8,TP10
1630679336213,1.0,1.0,1.0,1.0
1630679336291,1.0,1.0,1.0,1.0
1630679336353,1.0,1.0,1.0,1.0
1630679336543,2.0,1.0,1.0,2.0
1630679336654,2.0,1.0,1.0,2.0
1630679336810,2.0,1.0,1.0,2.0
1630679336904,2.0,1.0,1.0,2.0
1630679337169,2.0,1.0,1.0,2.0
1630679337311,2.0,1.0,1.0,2.0
1630679337436,2.0,1.0,1.0,2.0
1630679337657,2.0,1.0,1.0,2.0
1630679337735,2.0,1.0,1.0,2.0
1630679337750,1.0,1.0,1.0,1.0
1630679337750,1.0,1.0,1.0,1.0
1630679337750,1.0,1.0,1.0,1.0
1630679337813,1.0,1.0,1.0,1.0
1630679337875,1.0,1.0,1.0,1.0
1630679337891,1.0,1.0,1.0,1.0
1630679337891,1.0,1.0,1.0,1.0
1630679337922,1.0,1.0,1.0,1.0
1630679338110,1.0,1.0,1.0,1.0
1630679338204,1.0,1.0,1.0,1.0
1630679338517,1.0,1.0,1.0,1.0
1630679338659,1.0,1.0,1.0,1.0
1630679338737,1.0,1.0,1.0,1.0
1630679338800,1.0,1.0,1.0,1.0
1630679338862,1.0,1.0,1.0,1.0
1630679338862,1.0,1.0,1.0,1.0
1630679338909,1.0,1.0,1.0,1.0
1630679338987,1.0,1.0,1.0,1.0
1630679339206,1.0,1.0,1.0,1.0
1630679339393,1.0,1.0,1.0,1.0
1630679339471,1.0,1.0,1.0,1.0
1630679339518,1.0,1.0,1.0,1.0
1630679339581,1.0,1.0,1.0,1.0
1630679339741,1.0,1.0,1.0,1.0
1630679339819,1.0,1.0,1.0,1.0
1630679339912,1.0,1.0,1.0,1.0
1630679339959,1.0,1.0,1.0,1.0
1630679340022,1.0,1.0,1.0,1.0
1630679340084,1.0,1.0,1.0,1.0
1630679340131,1.0,1.0,1.0,1.0
1630679340194,1.0,1.0,1.0,1.0
1630679340381,1.0,1.0,1.0,1.0
1630679340459,1.0,1.0,1.0,1.0
1630679340493,1.0,1.0,1.0,1.0
1630679340633,1.0,1.0,1.0,1.0
1630679340680,1.0,1.0,1.0,1.0
1630679340711,1.0,1.0,1.0,1.0
1630679340883,1.0,1.0,1.0,1.0
1630679340977,1.0,1.0,1.0,1.0
1630679341024,1.0,1.0,1.0,1.0
1630679341149,1.0,1.0,1.0,1.0
1630679341195,1.0,1.0,1.0,1.0
1630679341573,1.0,1.0,1.0,1.0
1630679341713,1.0,1.0,1.0,1.0
1630679341744,1.0,1.0,1.0,1.0
1630679341760,1.0,1.0,1.0,1.0
1630679341869,1.0,1.0,1.0,1.0
1630679342182,1.0,1.0,1.0,1.0
1630679342291,1.0,1.0,1.0,1.0
1630679342322,1.0,1.0,1.0,1.0
1630679342463,1.0,1.0,1.0,1.0
1630679342588,1.0,1.0,1.0,1.0
1630679342807,1.0,1.0,1.0,1.0
1630679342994,1.0,1.0,1.0,1.0
1630679343197,1.0,1.0,1.0,1.0
1630679343338,1.0,1.0,1.0,1.0
1630679343369,1.0,1.0,1.0,1.0
1630679343385,1.0,1.0,1.0,1.0
1630679343385,1.0,1.0,1.0,1.0
1630679343400,1.0,1.0,1.0,1.0
1630679343431,1.0,1.0,1.0,1.0
1630679343681,1.0,1.0,1.0,1.0
1630679343713,1.0,1.0,1.0,1.0
1630679343775,1.0,1.0,1.0,1.0
1630679343853,1.0,1.0,1.0,1.0
1630679343947,1.0,1.0,1.0,1.0
1630679343947,1.0,1.0,1.0,1.0
1630679343978,1.0,1.0,1.0,1.0
1630679344103,1.0,1.0,1.0,1.0
1630679344244,1.0,1.0,1.0,1.0
1630679344338,1.0,1.0,1.0,1.0
1630679344447,1.0,1.0,1.0,1.0
1630679344478,1.0,1.0,1.0,1.0
1630679344559,1.0,1.0,1.0,1.0
1630679344591,1.0,1.0,1.0,1.0
1630679344701,1.0,1.0,1.0,1.0
1630679344841,1.0,1.0,1.0,1.0
1630679345044,1.0,1.0,1.0,1.0
1630679345138,1.0,1.0,1.0,1.0
1630679345357,1.0,1.0,1.0,1.0
1630679345451,1.0,1.0,1.0,1.0
1630679345513,1.0,1.0,1.0,1.0
1630679345685,1.0,1.0,1.0,1.0
1630679345716,1.0,1.0,1.0,1.0
1630679345888,1.0,1.0,1.0,1.0
1630679345920,1.0,1.0,1.0,1.0
1630679346091,1.0,1.0,1.0,1.0
1630679346154,1.0,1.0,1.0,1.0
1630679346154,1.0,1.0,1.0,1.0
1630679346216,1.0,1.0,1.0,1.0
1630679346294,1.0,1.0,1.0,1.0
1630679346419,1.0,1.0,1.0,1.0
1630679346575,1.0,1.0,1.0,1.0
1630679346703,1.0,1.0,1.0,1.0
1630679346797,1.0,1.0,1.0,1.0
1630679346875,1.0,1.0,1.0,1.0
1630679347103,1.0,1.0,1.0,1.0
1630679347275,1.0,1.0,1.0,1.0
1630679347306,1.0,1.0,1.0,1.0
1630679347400,1.0,1.0,1.0,1.0
1630679347605,1.0,1.0,1.0,1.0
1630679347699,1.0,1.0,1.0,1.0
1630679347839,1.0,1.0,1.0,1.0
1630679347965,1.0,1.0,1.0,1.0
1630679348105,1.0,1.0,1.0,1.0
1630679348292,1.0,1.0,1.0,1.0
1630679348324,1.0,1.0,1.0,1.0
1630679348529,1.0,1.0,1.0,1.0
1630679348701,1.0,1.0,1.0,1.0
1630679348763,1.0,1.0,1.0,1.0
1630679348826,1.0,1.0,1.0,1.0
1630679348841,1.0,1.0,1.0,1.0
1630679348857,1.0,1.0,1.0,1.0
1630679348935,1.0,1.0,1.0,1.0
1630679348966,1.0,1.0,1.0,1.0
1630679348997,1.0,1.0,1.0,1.0
1630679349107,1.0,1.0,1.0,1.0
1630679349263,1.0,1.0,1.0,1.0
1630679349341,1.0,1.0,1.0,1.0
1630679349372,1.0,1.0,1.0,1.0
1630679349450,1.0,1.0,1.0,1.0
1630679349482,1.0,1.0,1.0,1.0
1630679349654,1.0,1.0,1.0,1.0
1630679349688,1.0,1.0,1.0,1.0
1630679349907,1.0,1.0,1.0,1.0
1630679350001,1.0,1.0,1.0,1.0
1630679350016,1.0,1.0,1.0,1.0
1630679350219,1.0,1.0,1.0,1.0
1630679350219,1.0,1.0,1.0,1.0
1630679350391,1.0,1.0,1.0,1.0
1630679350487,1.0,1.0,1.0,1.0
1630679350581,1.0,1.0,1.0,1.0
1630679350596,1.0,1.0,1.0,1.0
1630679350706,1.0,1.0,1.0,1.0
1630679350940,1.0,1.0,1.0,1.0
1630679351127,1.0,1.0,1.0,1.0
1630679351159,1.0,1.0,1.0,1.0
1630679351330,1.0,1.0,1.0,1.0
1630679351567,1.0,1.0,1.0,1.0
1630679351676,1.0,1.0,1.0,1.0
1630679351723,1.0,1.0,1.0,1.0
1630679351739,1.0,1.0,1.0,1.0
1630679351770,1.0,1.0,1.0,1.0
1630679351864,1.0,1.0,1.0,1.0
1630679352036,1.0,1.0,1.0,1.0
1630679352098,1.0,1.0,1.0,1.0
1630679352176,1.0,1.0,1.0,1.0
1630679352270,1.0,1.0,1.0,1.0
1630679352301,1.0,1.0,1.0,1.0
1630679352600,1.0,1.0,1.0,1.0
1630679352741,1.0,1.0,1.0,1.0
1630679352803,1.0,1.0,1.0,1.0
1630679352928,1.0,1.0,1.0,1.0
1630679353038,1.0,1.0,1.0,1.0
1630679353038,1.0,1.0,1.0,1.0
1630679353131,1.0,1.0,1.0,1.0
1630679353241,1.0,1.0,1.0,1.0
1630679353334,1.0,1.0,1.0,1.0
1630679353366,1.0,1.0,1.0,1.0
1630679353444,1.0,1.0,1.0,1.0
1630679353475,1.0,1.0,1.0,1.0
1630679353538,1.0,1.0,1.0,1.0
1630679353538,1.0,1.0,1.0,1.0
1630679353647,1.0,1.0,1.0,1.0
1630679353834,1.0,1.0,1.0,1.0
1630679353912,1.0,1.0,1.0,1.0
1630679353959,1.0,1.0,1.0,1.0
1630679354006,1.0,1.0,1.0,1.0
1630679354209,1.0,1.0,1.0,1.0
1630679354241,1.0,1.0,1.0,1.0
1630679354397,1.0,1.0,1.0,1.0
1630679354475,1.0,1.0,1.0,1.0
1630679354571,1.0,1.0,1.0,1.0
1630679354633,1.0,1.0,1.0,1.0
1630679354899,1.0,1.0,1.0,1.0
1630679354961,1.0,1.0,1.0,1.0
1630679355039,1.0,1.0,1.0,1.0
1630679355071,1.0,1.0,1.0,1.0
1630679355071,1.0,1.0,1.0,1.0
1630679355258,1.0,1.0,1.0,1.0
1630679355461,1.0,1.0,1.0,1.0
1630679355602,1.0,1.0,1.0,1.0
1630679355633,1.0,1.0,1.0,1.0
1630679355758,1.0,1.0,1.0,1.0
1630679355898,1.0,1.0,1.0,1.0
1630679356102,1.0,1.0,1.0,1.0
1630679356133,1.0,1.0,1.0,1.0
1630679356133,1.0,1.0,1.0,1.0
1630679356367,1.0,1.0,1.0,1.0
1630679356477,1.0,1.0,1.0,1.0
1630679356651,1.0,1.0,1.0,1.0
1630679356698,1.0,1.0,1.0,1.0
1630679356901,1.0,1.0,1.0,1.0
1630679356963,1.0,1.0,1.0,1.0
1630679357057,1.0,1.0,1.0,1.0
1630679357151,1.0,1.0,1.0,1.0
1630679357291,1.0,1.0,1.0,1.0
1630679357557,1.0,1.0,1.0,1.0
1630679357572,1.0,1.0,1.0,1.0
1630679357717,1.0,1.0,1.0,1.0
1630679357764,1.0,1.0,1.0,1.0
1630679357858,1.0,1.0,1.0,1.0
1630679357889,1.0,1.0,1.0,1.0
1630679358014,1.0,1.0,1.0,1.0
1630679358170,1.0,1.0,1.0,1.0
1630679358201,1.0,1.0,1.0,1.0
1630679358280,1.0,1.0,1.0,1.0
1630679358436,2.0,1.0,1.0,2.0
1630679358639,2.0,1.0,1.0,2.0
1630679358732,2.0,1.0,1.0,2.0
1630679358844,2.0,1.0,1.0,2.0
1630679358859,2.0,1.0,1.0,2.0
1630679358969,2.0,1.0,1.0,2.0
1630679358969,2.0,1.0,1.0,2.0
1630679359281,2.0,1.0,1.0,2.0
1630679359359,2.0,1.0,1.0,2.0
1630679359453,2.0,1.0,1.0,2.0
1630679359516,2.0,1.0,1.0,2.0
1630679359516,2.0,1.0,1.0,2.0
1630679359547,2.0,1.0,1.0,2.0
1630679359562,2.0,1.0,1.0,2.0
1630679359719,2.0,1.0,1.0,2.0
1630679359859,2.0,1.0,1.0,2.0
1630679359922,2.0,1.0,1.0,2.0
1630679359984,1.0,1.0,1.0,1.0
1630679360047,1.0,1.0,1.0,1.0
1630679360109,1.0,1.0,1.0,1.0
1630679360156,1.0,1.0,1.0,1.0
1630679360187,1.0,1.0,1.0,1.0
1630679360312,1.0,1.0,1.0,1.0
1630679360422,1.0,1.0,1.0,1.0
1630679360515,1.0,1.0,1.0,1.0
1630679360565,1.0,1.0,1.0,1.0
1630679360800,1.0,1.0,1.0,1.0
1630679360893,1.0,1.0,1.0,1.0
1630679361049,1.0,1.0,1.0,1.0
1630679361143,1.0,1.0,1.0,1.0
1630679361190,1.0,1.0,1.0,1.0
1630679361456,1.0,1.0,1.0,1.0
1630679361549,1.0,1.0,1.0,1.0
1630679361630,1.0,1.0,1.0,1.0
1630679361693,1.0,1.0,1.0,1.0
1630679361755,1.0,1.0,1.0,1.0
1630679361818,1.0,1.0,1.0,1.0
1630679361864,1.0,1.0,1.0,1.0
1630679362005,1.0,1.0,1.0,1.0
1630679362036,1.0,1.0,1.0,1.0
1630679362177,1.0,1.0,1.0,1.0
1630679362380,1.0,1.0,1.0,1.0
1630679362568,1.0,1.0,1.0,1.0
1630679362681,1.0,1.0,1.0,1.0
1630679362837,1.0,1.0,1.0,1.0
1630679362868,1.0,1.0,1.0,1.0
1630679363103,1.0,1.0,1.0,1.0
1630679363306,1.0,1.0,1.0,1.0
1630679363321,1.0,1.0,1.0,1.0
1630679363399,1.0,1.0,1.0,1.0
1630679363543,1.0,1.0,1.0,1.0
1630679363558,1.0,1.0,1.0,1.0
1630679363699,1.0,1.0,1.0,1.0
1630679363746,1.0,1.0,1.0,1.0
1630679363792,1.0,1.0,1.0,1.0
1630679363808,1.0,1.0,1.0,1.0
1630679363886,1.0,1.0,1.0,1.0
1630679363917,1.0,1.0,1.0,1.0
1630679363964,1.0,1.0,1.0,1.0
1630679364042,1.0,1.0,1.0,1.0
1630679364245,1.0,1.0,1.0,1.0
1630679364308,1.0,1.0,1.0,1.0
1630679364589,1.0,1.0,1.0,1.0
1630679364620,1.0,1.0,1.0,1.0
1630679364918,1.0,1.0,1.0,1.0
1630679365089,1.0,1.0,1.0,1.0
1630679365167,1.0,1.0,1.0,1.0
1630679365464,1.0,1.0,1.0,1.0
1630679365560,1.0,1.0,1.0,1.0
1630679365607,1.0,1.0,1.0,1.0
1630679365779,1.0,1.0,1.0,1.0
1630679365888,1.0,1.0,1.0,1.0
1630679365888,1.0,1.0,1.0,1.0
1630679365966,1.0,1.0,1.0,1.0
1630679365982,1.0,1.0,1.0,1.0
1630679366060,1.0,1.0,1.0,1.0
1630679366216,1.0,1.0,1.0,1.0
1630679366232,1.0,1.0,1.0,1.0
1630679366341,1.0,1.0,1.0,1.0
1630679366341,1.0,1.0,1.0,1.0
1630679366450,1.0,1.0,1.0,1.0
1630679366466,1.0,1.0,1.0,1.0
1630679366544,1.0,1.0,1.0,1.0
1630679366594,1.0,1.0,1.0,1.0
1630679366734,1.0,1.0,1.0,1.0
1630679366797,1.0,1.0,1.0,1.0
1630679366844,1.0,1.0,1.0,1.0
1630679366953,1.0,1.0,1.0,1.0
1630679366984,1.0,1.0,1.0,1.0
1630679367125,1.0,1.0,1.0,1.0
1630679367219,1.0,1.0,1.0,1.0
1630679367297,1.0,1.0,1.0,1.0
1630679367453,1.0,1.0,1.0,1.0
1630679367658,1.0,1.0,1.0,1.0
1630679367690,1.0,1.0,1.0,1.0
1630679367705,1.0,1.0,1.0,1.0
1630679367924,1.0,1.0,1.0,1.0
1630679368018,1.0,1.0,1.0,1.0
1630679368143,1.0,1.0,1.0,1.0
1630679368252,2.0,1.0,1.0,2.0
1630679368315,2.0,1.0,1.0,2.0
1630679368330,1.0,1.0,1.0,1.0
1630679368424,1.0,1.0,1.0,1.0
1630679368533,1.0,1.0,1.0,1.0
1630679368739,1.0,1.0,1.0,1.0
1630679369004,1.0,1.0,1.0,1.0
1630679369098,1.0,1.0,1.0,1.0
1630679369192,1.0,1.0,1.0,1.0
1630679369301,1.0,1.0,1.0,1.0
1630679369332,1.0,1.0,1.0,1.0
1630679369442,1.0,1.0,1.0,1.0
1630679369567,1.0,1.0,1.0,1.0
1630679369598,1.0,1.0,1.0,1.0
1630679369785,1.0,1.0,1.0,1.0
1630679369864,1.0,1.0,1.0,1.0
1630679370035,1.0,1.0,1.0,1.0
1630679370098,1.0,1.0,1.0,1.0
1630679370113,1.0,1.0,1.0,1.0
1630679370238,1.0,1.0,1.0,1.0
1630679370410,1.0,1.0,1.0,1.0
1630679370410,1.0,1.0,1.0,1.0
1630679370476,1.0,1.0,1.0,1.0
1630679370539,1.0,1.0,1.0,1.0
1630679370570,1.0,1.0,1.0,1.0
1630679370742,1.0,1.0,1.0,1.0
1630679370835,1.0,1.0,1.0,1.0
1630679370914,1.0,1.0,1.0,1.0
1630679371023,1.0,1.0,1.0,1.0
1630679371195,1.0,1.0,1.0,1.0
1630679371367,1.0,1.0,1.0,1.0
1630679371429,1.0,1.0,1.0,1.0
1630679371476,1.0,1.0,1.0,1.0
1630679371554,1.0,1.0,1.0,1.0
1630679371898,1.0,1.0,1.0,1.0
1630679371913,1.0,1.0,1.0,1.0
1630679372101,1.0,1.0,1.0,1.0
1630679372257,1.0,1.0,1.0,1.0
1630679372320,1.0,1.0,1.0,1.0
1630679372382,1.0,1.0,1.0,1.0
1630679372429,1.0,1.0,1.0,1.0
1630679372588,1.0,1.0,1.0,1.0
1630679372681,1.0,1.0,1.0,1.0
1630679372728,1.0,1.0,1.0,1.0
1630679372853,1.0,1.0,1.0,1.0
1630679372947,1.0,1.0,1.0,1.0
1630679372963,1.0,1.0,1.0,1.0
1630679373087,1.0,1.0,1.0,1.0
1630679373353,1.0,1.0,1.0,1.0
1630679373509,1.0,1.0,1.0,1.0
1630679373744,1.0,1.0,1.0,1.0
1630679373915,1.0,1.0,1.0,1.0
1630679374072,1.0,1.0,1.0,1.0
1630679374103,1.0,1.0,1.0,1.0
1630679374165,1.0,1.0,1.0,1.0
1630679374212,1.0,1.0,1.0,1.0
1630679374212,1.0,1.0,1.0,1.0
1630679374337,1.0,1.0,1.0,1.0
1630679374387,1.0,1.0,1.0,1.0
1630679374402,1.0,1.0,1.0,1.0
1630679374465,1.0,1.0,1.0,1.0
1630679374574,1.0,1.0,1.0,1.0
1630679374606,1.0,1.0,1.0,1.0
1630679374699,1.0,1.0,1.0,1.0
1630679374809,1.0,1.0,1.0,1.0
1630679374980,1.0,1.0,1.0,1.0
1630679375059,1.0,1.0,1.0,1.0
1630679375262,1.0,1.0,1.0,1.0
1630679375308,1.0,1.0,1.0,1.0
1630679375355,1.0,1.0,1.0,1.0
1630679375387,1.0,1.0,1.0,1.0
1630679375574,1.0,1.0,1.0,1.0
1630679375670,1.0,1.0,1.0,1.0
1630679375764,1.0,1.0,1.0,1.0
1630679375842,1.0,1.0,1.0,1.0
1630679376045,1.0,1.0,1.0,1.0
1630679376217,1.0,1.0,1.0,1.0
1630679376342,1.0,1.0,1.0,1.0
1630679376469,1.0,1.0,1.0,1.0
1630679376516,1.0,1.0,1.0,1.0
1630679376735,1.0,1.0,1.0,1.0
1630679376860,1.0,1.0,1.0,1.0
1630679376907,1.0,1.0,1.0,1.0
1630679377000,1.0,1.0,1.0,1.0
1630679377110,1.0,1.0,1.0,1.0
1630679377125,1.0,1.0,1.0,1.0
1630679377281,1.0,1.0,1.0,1.0
1630679377391,1.0,1.0,1.0,1.0
1630679377469,1.0,1.0,1.0,1.0
1630679377690,1.0,1.0,1.0,1.0
1630679377722,1.0,1.0,1.0,1.0
1630679377784,1.0,1.0,1.0,1.0
1630679377831,2.0,1.0,1.0,2.0
1630679377925,2.0,1.0,1.0,2.0
1630679378050,2.0,1.0,1.0,2.0
1630679378050,2.0,1.0,1.0,2.0
1630679378175,2.0,1.0,1.0,2.0
1630679378175,2.0,1.0,1.0,2.0
1630679378206,2.0,1.0,1.0,2.0
1630679378268,1.0,1.0,1.0,1.0
1630679378347,1.0,1.0,1.0,1.0
1630679378440,1.0,1.0,1.0,1.0
1630679378503,1.0,1.0,1.0,1.0
1630679378631,1.0,1.0,1.0,1.0
1630679378771,1.0,1.0,1.0,1.0
1630679378803,1.0,1.0,1.0,1.0
1630679378881,1.0,1.0,1.0,1.0
1630679379006,1.0,1.0,1.0,1.0
1630679379131,1.0,1.0,1.0,1.0
1630679379193,1.0,1.0,1.0,1.0
1630679379427,1.0,1.0,1.0,1.0
1630679379526,1.0,1.0,1.0,1.0
1630679379541,1.0,1.0,1.0,1.0
1630679379650,1.0,1.0,1.0,1.0
1630679379892,1.0,1.0,1.0,1.0
1630679379907,1.0,1.0,1.0,1.0
1630679379939,1.0,1.0,1.0,1.0
1630679380001,1.0,1.0,1.0,1.0
1630679380126,1.0,1.0,1.0,1.0
1630679380235,1.0,1.0,1.0,1.0
1630679380467,1.0,1.0,1.0,1.0
1630679380606,1.0,1.0,1.0,1.0
1630679380783,1.0,1.0,1.0,1.0
1630679380783,1.0,1.0,1.0,1.0
1630679380854,1.0,1.0,1.0,1.0
1630679381039,1.0,1.0,1.0,1.0
1630679381054,1.0,1.0,1.0,1.0
1630679381108,1.0,1.0,1.0,1.0
1630679381217,1.0,1.0,1.0,1.0
1630679381249,1.0,1.0,1.0,1.0
1630679381351,1.0,1.0,1.0,1.0
1630679381518,1.0,1.0,1.0,1.0
1630679381596,1.0,1.0,1.0,1.0
1630679381660,1.0,1.0,1.0,1.0
1630679381722,1.0,1.0,1.0,1.0
1630679381816,1.0,1.0,1.0,1.0
1630679381925,1.0,1.0,1.0,1.0
1630679382144,1.0,1.0,1.0,1.0
1630679382175,1.0,1.0,1.0,1.0
1630679382316,1.0,1.0,1.0,1.0
1630679382347,1.0,1.0,1.0,1.0
1630679382472,1.0,1.0,1.0,1.0
1630679382534,1.0,1.0,1.0,1.0
1630679382693,1.0,1.0,1.0,1.0
1630679382771,1.0,1.0,1.0,1.0
1630679382912,1.0,1.0,1.0,1.0
1630679382959,1.0,1.0,1.0,1.0
1630679383037,1.0,1.0,1.0,1.0
1630679383225,1.0,1.0,1.0,1.0
1630679383335,1.0,1.0,1.0,1.0
1630679383429,1.0,1.0,1.0,1.0
1630679383474,1.0,1.0,1.0,1.0
1630679383567,1.0,1.0,1.0,1.0
1630679383769,1.0,1.0,1.0,1.0
1630679383833,1.0,1.0,1.0,1.0
1630679383891,1.0,1.0,1.0,1.0
1630679384064,1.0,1.0,1.0,1.0
1630679384096,1.0,1.0,1.0,1.0
1630679384252,1.0,1.0,1.0,1.0
1630679384292,1.0,1.0,1.0,1.0
1630679384433,1.0,1.0,1.0,1.0
1630679384529,1.0,1.0,1.0,1.0
1630679384657,1.0,1.0,1.0,1.0
1630679384691,1.0,1.0,1.0,1.0
1630679384909,1.0,1.0,1.0,1.0
1630679384926,1.0,1.0,1.0,1.0
1630679385004,1.0,1.0,1.0,1.0
1630679385160,1.0,1.0,1.0,1.0
1630679385207,1.0,1.0,1.0,1.0
1630679385395,1.0,1.0,1.0,1.0
1630679385473,1.0,1.0,1.0,1.0
1630679385522,1.0,1.0,1.0,1.0
1630679385679,1.0,1.0,1.0,1.0
1630679385741,1.0,1.0,1.0,1.0
1630679385944,1.0,1.0,1.0,1.0
1630679385975,1.0,1.0,1.0,1.0
1630679385991,1.0,1.0,1.0,1.0
1630679386100,1.0,1.0,1.0,1.0
1630679386194,1.0,1.0,1.0,1.0
1630679386335,1.0,1.0,1.0,1.0
1630679386475,1.0,1.0,1.0,1.0
1630679386538,1.0,1.0,1.0,1.0
1630679386634,1.0,1.0,1.0,1.0
1630679386727,1.0,1.0,1.0,1.0
1630679386758,1.0,1.0,1.0,1.0
1630679387040,1.0,1.0,1.0,1.0
1630679387055,1.0,1.0,1.0,1.0
1630679387134,1.0,1.0,1.0,1.0
1630679387227,1.0,1.0,1.0,1.0
1630679387336,1.0,1.0,1.0,1.0
1630679387399,1.0,1.0,1.0,1.0
1630679387555,1.0,1.0,1.0,1.0
1630679387620,1.0,1.0,1.0,1.0
1630679387823,1.0,1.0,1.0,1.0
1630679387854,1.0,1.0,1.0,1.0
1630679387917,1.0,1.0,1.0,1.0
1630679388120,1.0,1.0,1.0,1.0
1630679388120,1.0,1.0,1.0,1.0
1630679388251,1.0,1.0,1.0,1.0
1630679388329,1.0,1.0,1.0,1.0
1630679388437,1.0,1.0,1.0,1.0
1630679388532,1.0,1.0,1.0,1.0
1630679388595,1.0,1.0,1.0,1.0
1630679388773,1.0,1.0,1.0,1.0
1630679388963,1.0,1.0,1.0,1.0
1630679389073,1.0,1.0,1.0,1.0
1630679389137,1.0,1.0,1.0,1.0
1630679389236,1.0,1.0,1.0,1.0
1630679389236,1.0,1.0,1.0,1.0
1630679389361,1.0,1.0,1.0,1.0
1630679389439,1.0,1.0,1.0,1.0
1630679389630,1.0,1.0,1.0,1.0
1630679389648,1.0,1.0,1.0,1.0
1630679389773,1.0,1.0,1.0,1.0
1630679389835,1.0,1.0,1.0,1.0
1630679390008,1.0,1.0,1.0,1.0
1630679390101,1.0,1.0,1.0,1.0
1630679390177,1.0,1.0,1.0,1.0
1630679390238,1.0,1.0,1.0,1.0
1630679390332,1.0,1.0,1.0,1.0
1630679390539,1.0,1.0,1.0,1.0
1630679390637,1.0,4.0,1.0,1.0
1630679390670,1.0,2.0,1.0,1.0
1630679390795,2.0,2.0,1.0,2.0
1630679390904,2.0,1.0,1.0,2.0
1630679390998,2.0,1.0,1.0,2.0
1630679391092,2.0,1.0,1.0,2.0
1630679391217,2.0,1.0,1.0,2.0
1630679391280,2.0,1.0,1.0,2.0
1630679391454,2.0,1.0,1.0,2.0
1630679391564,2.0,1.0,1.0,2.0
1630679391626,2.0,1.0,1.0,2.0
1630679391861,2.0,1.0,1.0,2.0
1630679392001,2.0,1.0,1.0,2.0
1630679392095,2.0,1.0,1.0,2.0
1630679392126,2.0,1.0,1.0,2.0
1630679392189,2.0,1.0,1.0,2.0
1630679392235,2.0,1.0,1.0,2.0
1630679392332,2.0,1.0,1.0,2.0
1630679392457,2.0,1.0,1.0,2.0
1630679392521,2.0,1.0,1.0,2.0
1630679392687,2.0,1.0,1.0,2.0
1630679392687,1.0,1.0,1.0,1.0
1630679392906,1.0,1.0,1.0,1.0
1630679393029,1.0,1.0,1.0,1.0
1630679393154,1.0,1.0,1.0,1.0
1630679393356,1.0,1.0,1.0,1.0
1630679393371,1.0,1.0,1.0,1.0
1630679393710,1.0,1.0,1.0,1.0
1630679393806,1.0,1.0,1.0,1.0
1630679393809,1.0,1.0,1.0,1.0
1630679393980,1.0,1.0,1.0,1.0
1630679394059,1.0,1.0,1.0,1.0
1630679394235,1.0,1.0,1.0,1.0
1630679394235,1.0,1.0,1.0,1.0
1630679394297,1.0,1.0,1.0,1.0
1630679394375,1.0,1.0,1.0,1.0
1630679394706,1.0,1.0,1.0,1.0
1630679394784,1.0,1.0,1.0,1.0
1630679394847,1.0,1.0,1.0,1.0
1630679394941,1.0,1.0,1.0,1.0
1630679394972,1.0,1.0,1.0,1.0
1630679395003,1.0,1.0,1.0,1.0
1630679395097,1.0,1.0,1.0,1.0
1630679395112,1.0,1.0,1.0,1.0
1630679395175,1.0,1.0,1.0,1.0
1630679395482,1.0,1.0,1.0,1.0
1630679395514,1.0,1.0,1.0,1.0
1630679395546,1.0,1.0,1.0,1.0
1630679395639,1.0,1.0,1.0,1.0
1630679395671,1.0,1.0,1.0,1.0
1630679395811,1.0,1.0,1.0,1.0
1630679395811,1.0,1.0,1.0,1.0
1630679395920,1.0,1.0,1.0,1.0
1630679395983,1.0,1.0,1.0,1.0
1630679396077,1.0,1.0,1.0,1.0
1630679396233,1.0,1.0,1.0,1.0
1630679396280,1.0,1.0,1.0,1.0
1630679396468,1.0,1.0,1.0,1.0
1630679396514,1.0,1.0,1.0,1.0
1630679396579,1.0,1.0,1.0,1.0
1630679396766,1.0,1.0,1.0,1.0
1630679396844,1.0,1.0,1.0,1.0
1630679397020,1.0,1.0,1.0,1.0
1630679397145,1.0,1.0,1.0,1.0
1630679397176,1.0,1.0,1.0,1.0
1630679397192,1.0,1.0,1.0,1.0
1630679397332,1.0,1.0,1.0,1.0
1630679397426,1.0,1.0,1.0,1.0
1630679397473,1.0,1.0,1.0,1.0
1630679397663,1.0,1.0,1.0,1.0
1630679397694,1.0,1.0,1.0,1.0
1630679397788,1.0,1.0,1.0,1.0
1630679397938,1.0,1.0,1.0,1.0
1630679398048,1.0,1.0,1.0,1.0
1630679398125,1.0,1.0,1.0,1.0
1630679398157,1.0,1.0,1.0,1.0
1630679398438,1.0,1.0,1.0,1.0
1630679398547,1.0,1.0,1.0,1.0
1630679398783,1.0,1.0,1.0,1.0
1630679398846,1.0,1.0,1.0,1.0
1630679398955,1.0,1.0,1.0,1.0
1630679399158,1.0,1.0,1.0,1.0
1630679399158,1.0,1.0,1.0,1.0
1630679399236,1.0,1.0,1.0,1.0
1630679399268,1.0,1.0,1.0,1.0
1630679399268,1.0,1.0,1.0,1.0
1630679399426,1.0,1.0,1.0,1.0
1630679399511,1.0,1.0,1.0,1.0
1630679399620,1.0,1.0,1.0,1.0
1630679399792,1.0,1.0,1.0,1.0
1630679399932,1.0,1.0,1.0,1.0
1630679399948,1.0,1.0,1.0,1.0
1630679400026,1.0,1.0,1.0,1.0
1630679400167,1.0,1.0,1.0,1.0
1630679400229,1.0,1.0,1.0,1.0
1630679400260,1.0,1.0,1.0,1.0
